game_ID,team_ID,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5
3328368184,1,40,122,18,16,29
3328569039,1,19,18,7,117,141
3304529219,1,103,53,24,40,122
3324211094,1,53,67,141,122,432
3257129961,1,29,126,114,38,23
3317909893,1,238,122,53,498,55
3324209329,1,68,34,80,35,498
3241054061,1,117,58,157,134,238
3247554426,1,34,119,103,157,429
3324147309,1,51,90,157,53,412
3318754816,1,122,157,516,55,420
3306554631,1,58,119,122,25,238
3329178203,1,238,18,5,141,53
3328293099,1,18,113,59,498,238
3277063145,1,134,53,157,150,119
3259426965,1,63,29,51,154,3
3329667728,1,92,53,122,22,157
3329932535,1,16,29,117,40,61
3330131786,1,114,11,29,497,53
3319753451,1,122,67,90,53,75
3250878473,1,157,427,119,64,29
3318380924,1,58,31,55,412,16
3324728057,1,23,236,157,238,33
3327932817,1,113,53,38,31,-1
3313343748,1,51,31,40,11,154
3327831163,1,53,75,21,86,16
3327447265,1,238,86,157,122,114
3327226459,1,90,157,31,238,141
3328788642,1,34,19,141,119,31
3321722685,1,67,5,86,18,55
3331129792,1,40,157,141,24,67
3315829225,1,75,516,240,57,238
3312126303,1,19,18,31,113,119
3246538081,1,114,11,427,164,92
3311188909,1,19,31,119,6,157
3318372433,1,51,5,63,92,245
3329966175,1,157,18,67,126,245
3322319425,1,17,119,11,134,31
3279640032,1,53,238,51,31,141
3301506410,1,31,11,141,114,103
3307244713,1,122,412,57,3,53
3330053212,1,117,31,40,141,18
3296912016,1,157,119,498,105,75
3320796791,1,74,119,34,516,498
3323329863,1,238,63,114,89,29
3319149196,1,23,119,8,238,516
3326492515,1,55,157,53,31,25
3314118730,1,141,114,82,157,40
3304629943,1,31,105,17,51,245
3324082127,1,40,33,18,90,55
3280488453,1,6,122,27,119,75
3286033802,1,75,23,6,53,11
3323869992,1,31,117,154,122,40
3331327051,1,126,157,11,53,105
3318031333,1,113,126,117,35,157
3330830686,1,40,122,23,18,86
3295081235,1,51,79,427,122,154
3320868780,1,31,33,222,69,40
3329425587,1,16,91,33,31,40
3324301661,1,115,238,7,245,157
3324038092,1,105,75,1,18,157
3305902302,1,24,17,6,19,31
3254968548,1,61,420,90,134,157
3319106596,1,22,154,157,119,117
3241919895,1,119,105,-1,114,64
3220764091,1,85,114,134,113,154
3319004068,1,141,157,122,105,31
3301132854,1,11,238,498,31,102
3277836291,1,79,157,31,238,154
3315427745,1,40,39,31,141,157
3327905410,1,31,114,113,122,23
3302210487,1,119,103,41,60,19
3304749089,1,32,5,86,119,75
3323885120,1,24,31,17,34,19
3329103002,1,51,157,67,74,105
3295457629,1,61,157,11,31,119
3244813072,1,35,122,154,24,157
3318181175,1,154,40,105,24,113
3317920296,1,117,53,19,92,8
3319355314,1,114,57,122,9,-1
3326756620,1,516,238,134,11,114
3270664976,1,119,67,55,51,141
3319163170,1,18,1,69,40,122
3280856854,1,6,11,31,154,119
3277043417,1,55,83,11,67,3
3328390903,1,157,5,122,67,64
3331494709,1,57,113,105,31,40
3274126425,1,105,53,122,25,238
3326576685,1,122,11,126,516,53
3296770393,1,238,1,122,53,154
3329858335,1,117,58,157,18,40
3321325794,1,117,40,89,57,31
3305976995,1,2,40,157,238,75
3322752684,1,114,134,117,40,17
3291632909,1,141,238,29,157,64
3323023023,1,67,29,40,31,141
3330059732,1,19,238,157,51,99
3325090297,1,122,157,114,53,103
3321150524,1,18,40,141,157,24
3303911795,1,61,68,55,122,67
3319799841,1,498,119,238,64,31
3327544483,1,75,114,92,61,63
3319597562,1,40,268,75,51,114
3326273616,1,141,89,40,103,35
3279639815,1,80,103,63,157,105
3317437087,1,238,64,40,420,516
3214825708,1,154,8,117,69,114
3327548634,1,122,75,67,103,498
3325971670,1,67,103,117,141,236
3311851836,1,119,31,113,40,157
3230255338,1,45,157,114,105,143
3310826105,1,103,25,157,117,40
3294049376,1,412,75,84,119,53
3330867789,1,91,157,117,31,16
3324877268,1,31,117,141,57,18
3313360714,1,11,105,90,17,31
3312797189,1,40,238,6,42,29
3329068988,1,40,18,79,498,114
3284168590,1,236,154,11,55,157
3325491722,1,113,6,29,40,238
3329229124,1,53,21,38,117,40
3320026757,1,516,154,53,51,119
3329629947,1,38,18,238,105,114
3329334829,1,-1,122,141,5,23
3223835767,1,67,498,154,157,114
3311771186,1,157,89,122,238,63
3325563354,1,84,141,11,157,75
3298788605,1,117,8,31,412,57
3318631291,1,-1,114,238,141,63
3329149469,1,59,51,40,498,238
3223390974,1,117,11,238,51,157
3328145440,1,99,113,63,238,119
3324095256,1,117,40,134,1,31
3326537239,1,238,154,119,157,69
3315677153,1,86,134,31,-1,119
3319066353,1,11,40,119,31,105
3283293481,1,103,55,6,53,92
3293644163,1,154,91,238,31,119
3327418915,1,113,53,31,429,3
3289493811,1,6,45,51,11,154
3324816599,1,105,141,89,11,58
3309369319,1,122,157,5,25,53
3325948719,1,84,157,122,105,238
3268354050,1,1,240,67,412,157
3317079252,1,126,53,154,7,51
3275914920,1,21,23,164,157,31
3255506789,1,497,-1,117,105,157
3319805743,1,29,31,122,8,24
3304010352,1,31,57,122,59,157
3294189910,1,53,497,74,119,31
3330005860,1,-1,31,114,90,11
3331245588,1,201,161,31,69,154
3320876727,1,412,157,117,51,119
3319855875,1,67,51,76,29,157
3259404391,1,114,105,117,3,11
3329863765,1,31,55,91,-1,498
3258532324,1,119,92,11,114,38
3277600401,1,157,117,11,154,238
3319416612,1,40,516,105,29,38
3230618137,1,119,498,53,105,114
3325687926,1,31,157,18,119,154
3317577888,1,412,64,31,113,40
3327633841,1,51,29,18,420,103
3250265612,1,498,25,55,117,114
3322609520,1,238,63,18,157,2
3326120322,1,238,16,69,40,141
3322654073,1,122,55,141,18,516
3327450688,1,37,245,28,17,40
3326643277,1,119,103,105,57,240
3299225875,1,157,113,238,154,164
3327603418,1,18,11,89,154,24
3326678915,1,16,157,164,39,429
3222136691,1,53,5,74,157,164
3329217195,1,238,67,79,157,498
3307797167,1,119,154,117,114,40
3317073763,1,29,40,99,157,122
3323953547,1,37,75,119,67,17
3322652646,1,157,119,150,31,67
3326676849,1,10,113,35,114,11
3329331288,1,81,75,11,90,119
3309071964,1,84,53,56,32,91
3321402119,1,103,157,131,19,75
3307329522,1,119,16,31,64,122
3329913450,1,40,11,18,57,113
3285790367,1,31,154,117,141,157
3320567406,1,57,122,105,141,157
3329317454,1,240,18,157,154,16
3238820510,1,238,51,119,43,64
3314951616,1,103,122,11,53,51
3225451398,1,92,11,61,51,67
3325835358,1,103,412,157,1,68
3321831751,1,238,55,122,114,1
3322343039,1,53,143,105,57,245
3325572328,1,6,18,31,117,141
3329109312,1,114,91,157,34,7
3311524953,1,157,75,31,53,238
3327363910,1,55,157,51,40,61
3258960080,1,157,53,119,240,154
3238233295,1,38,154,29,114,60
3315000521,1,157,11,150,89,29
3330911818,1,29,113,67,105,38
3271577478,1,114,64,420,63,84
3268507005,1,119,25,86,92,105
3225195154,1,74,81,64,38,51
3327653607,1,18,117,40,31,29
3329024976,1,150,53,141,25,59
3290868454,1,412,31,75,119,157
3280872547,1,89,58,51,29,141
3240516331,1,117,119,101,421,92
3324686596,1,202,105,122,103,420
3314396231,1,157,131,245,29,114
3315191118,1,64,67,122,238,119
3268445921,1,69,60,38,412,121
3318820223,1,29,40,53,8,154
3307321761,1,117,-1,38,-1,57
3329123511,1,238,31,84,516,53
3263669658,1,5,141,154,498,240
3322521337,1,63,40,36,6,53
3321169315,1,127,240,40,516,238
3279735089,1,58,38,31,55,64
3324502864,1,141,117,119,38,40
3327787337,1,25,23,57,157,6
3330651543,1,11,61,157,105,114
3328512376,1,238,157,84,31,59
3250353807,1,33,117,412,51,40
3313705291,1,53,6,11,29,114
3303918865,1,157,63,161,6,122
3326768559,1,114,32,11,29,122
3330954447,1,154,74,245,23,3
3326271601,1,157,40,6,122,67
3249326569,1,498,117,127,122,29
3304736448,1,119,238,134,90,75
3282667899,1,51,6,154,238,11
3309269986,1,80,117,164,8,29
3322171443,1,119,67,266,35,157
3253240021,1,51,114,3,103,157
3277232090,1,105,-1,25,134,141
3329629462,1,40,75,29,103,126
3252269958,1,51,7,154,412,117
3328300085,1,25,245,157,105,17
3319959195,1,8,6,75,57,114
3330116049,1,157,117,19,141,31
3307055106,1,103,31,96,53,-1
3272808209,1,29,31,91,201,117
3324256704,1,19,55,222,51,7
3328227882,1,412,40,64,90,85
3330069325,1,113,141,17,245,8
3330015860,1,55,18,119,67,6
3288992165,1,141,157,11,113,57
3284096149,1,27,113,31,122,154
3277689813,1,42,29,202,31,23
3305819622,1,11,31,122,6,67
3323989020,1,516,29,53,40,42
3328166975,1,154,18,103,29,40
3288201323,1,53,23,64,141,58
3284936717,1,141,59,114,31,154
3329160321,1,157,53,45,122,90
3230253933,1,114,122,154,89,28
3309179965,1,11,17,80,157,141
3331642122,1,122,40,105,497,157
3304228773,1,18,121,7,141,29
3328964856,1,53,105,67,59,103
3329634111,1,117,238,266,64,31
3230187824,1,51,122,53,105,38
3323243975,1,412,75,67,90,19
3325688418,1,75,141,11,55,7
3324920485,1,17,74,238,31,29
3327658499,1,41,53,412,114,103
3236128317,1,154,122,51,105,114
3314466296,1,429,37,18,157,19
3312580077,1,114,29,105,40,61
3320471181,1,114,29,238,75,157
3266946085,1,1,122,64,238,141
3296362637,1,84,67,53,114,131
3313353007,1,45,-1,43,22,51
3319757222,1,23,157,58,154,122
3326687323,1,429,134,53,55,79
3304124309,1,119,67,31,497,154
3317267648,1,122,84,75,420,157
3324107937,1,105,141,51,89,117
3306288554,1,238,18,122,64,53
3274140310,1,164,157,119,122,51
3292191500,1,154,17,21,122,163
3290815655,1,53,141,119,157,-1
3326047189,1,86,53,134,119,84
3326619718,1,67,238,18,412,51
3328830180,1,11,117,161,26,238
3329806056,1,53,91,67,3,75
3329673314,1,67,141,238,25,11
3329936304,1,81,67,122,53,126
3274546733,1,157,55,412,50,141
3282440991,1,238,3,122,157,420
3300657843,1,80,31,141,55,53
3323371146,1,238,31,7,53,157
3327092200,1,141,40,55,117,31
3272971733,1,122,19,134,141,154
3323491312,1,119,157,55,19,67
3216799408,1,136,29,114,64,61
3255617357,1,119,23,114,120,157
3330015377,1,31,11,122,141,18
3279663223,1,24,154,238,51,86
3327947901,1,164,119,157,516,163
3257245868,1,114,143,119,154,157
3318952048,1,105,84,64,17,222
3330522606,1,31,35,53,80,90
3319399427,1,117,29,79,16,38
3327410592,1,420,157,117,79,105
3272639555,1,67,238,154,157,114
3321284921,1,143,103,86,119,64
3217167946,1,154,117,157,114,238
3319642426,1,121,238,74,105,119
3317714946,1,40,126,61,119,105
3282082282,1,57,266,113,11,154
3311431492,1,412,141,51,122,17
3331566780,1,31,3,81,119,40
3331012199,1,157,202,84,114,131
3324789076,1,29,154,99,31,40
3317941889,1,80,117,18,40,90
3239937430,1,23,28,154,103,114
3329612671,1,113,31,40,24,55
3325743603,1,157,516,238,23,154
3328965367,1,79,103,150,29,16
3312132923,1,6,141,18,157,119
3326144727,1,23,31,114,90,157
3219374231,1,105,19,157,41,51
3317957166,1,114,119,40,55,117
3267815867,1,6,90,238,134,3
3309433438,1,154,57,40,238,79
3297554354,1,75,31,18,40,19
3299491826,1,114,119,238,53,412
3327856412,1,134,51,40,18,238
3326378254,1,60,18,31,7,53
3261051377,1,23,19,122,21,113
3323379215,1,40,31,90,19,29
3216784921,1,105,119,122,53,64
3222387966,1,497,114,498,154,29
3256326474,1,154,11,238,17,26
3221557147,1,134,105,498,119,63
3325804448,1,29,31,67,40,238
3329730275,1,40,18,67,29,57
3310122533,1,157,18,11,122,64
3330363984,1,55,99,67,238,29
3269269943,1,114,55,238,53,119
3323145130,1,1,122,31,498,238
3324625373,1,99,238,6,119,117
3320453745,1,157,119,117,31,105
3324811473,1,79,113,81,18,119
3294085074,1,119,40,6,8,31
3329122336,1,122,117,103,114,134
3316949328,1,57,38,134,40,18
3321458504,1,75,63,267,67,516
3326476680,1,157,114,4,141,119
3329978812,1,23,51,53,29,420
3330151679,1,40,31,117,238,157
3322767064,1,-1,-1,-1,-1,-1
3308789106,1,119,57,29,92,105
3317958832,1,122,119,103,40,75
3224733761,1,119,1,154,51,157
3259987852,1,53,19,122,119,154
3323982828,1,40,497,141,57,53
3277932764,1,498,121,84,53,238
3319483312,1,53,119,58,157,57
3321569595,1,498,164,69,12,31
3327681480,1,238,64,7,5,53
3222076393,1,51,122,5,53,157
3330018336,1,115,157,89,113,75
3244879452,1,53,117,114,268,3
3323638596,1,67,35,238,6,157
3321221274,1,141,238,122,114,154
3287009816,1,7,245,51,154,11
3323264233,1,31,117,157,40,18
3222326889,1,119,238,157,122,105
3282219413,1,157,18,1,11,122
3223507338,1,157,103,105,53,115
3327534564,1,69,117,24,40,113
3331272397,1,238,40,420,113,31
3290770832,1,117,157,40,34,79
3221378463,1,1,157,122,24,53
3331313953,1,121,5,412,25,24
3329637951,1,7,157,40,18,31
3237443760,1,122,-1,25,19,245
3257167824,1,157,79,236,114,122
3315919157,1,498,51,40,23,34
3258816327,1,157,154,34,105,11
3328032202,1,122,28,119,53,134
3303135223,1,201,40,122,141,238
3304029089,1,157,141,31,154,11
3322348728,1,113,86,53,122,127
3331324419,1,75,18,40,31,105
3262392436,1,55,53,114,157,154
3246203550,1,154,55,84,223,114
3326089371,1,53,245,17,498,122
3326763267,1,121,16,57,31,40
3329935988,1,238,106,-1,53,11
3314197843,1,117,31,119,497,6
3272977525,1,113,64,134,31,119
3307208371,1,31,117,34,5,122
3331452556,1,18,40,432,59,141
3324830047,1,238,157,141,40,31
3329918654,1,114,64,40,92,90
3330003321,1,105,8,31,92,17
3292205409,1,238,122,53,223,154
3325943150,1,44,117,29,238,141
3217795058,1,238,3,154,498,105
3317501429,1,245,63,5,89,57
3324219025,1,238,107,516,141,64
3322756346,1,238,122,53,412,31
3287246908,1,6,51,24,122,99
3285238450,1,6,103,18,21,23
3299503919,1,134,117,57,114,67
3329726122,1,57,31,55,67,117
3327831948,1,141,16,34,1,-1
3327688941,1,24,114,429,157,61
3330651519,1,67,23,53,2,33
3328330869,1,75,11,412,35,141
3309437871,1,29,154,40,31,113
3325494410,1,122,31,45,141,113
3272359957,1,83,24,90,141,17
3325742778,1,84,101,122,141,29
3282784989,1,40,6,79,31,38
3287415714,1,11,69,17,31,238
3236410932,1,117,154,55,58,51
3225017885,1,64,202,53,122,24
3302656638,1,119,412,157,57,114
3325740870,1,41,90,141,254,25
3326099268,1,60,113,69,31,79
3298664091,1,51,1,11,23,105
3330696549,1,11,29,57,157,117
3222430630,1,105,157,58,245,11
3317819008,1,157,23,37,67,105
3279187723,1,122,75,154,34,117
3326198935,1,29,105,55,117,40
3321611843,1,154,84,39,59,238
3319058394,1,90,119,-1,105,84
3250929350,1,154,8,119,84,238
3328919153,1,64,63,412,7,29
3316226880,1,122,24,119,18,141
3321566245,1,40,516,497,60,126
3311329596,1,67,36,31,-1,122
3282888856,1,57,119,3,7,39
3329474574,1,119,31,25,122,67
3248048107,1,7,113,114,119,154
3327893297,1,19,141,18,57,516
3231025071,1,51,131,157,122,53
3285529453,1,5,7,86,92,105
3324410462,1,157,29,31,201,51
3330362332,1,31,18,24,55,51
3324826562,1,113,157,16,40,29
3316935895,1,67,122,141,28,40
3242020528,1,114,82,20,3,154
3304921167,1,24,68,53,75,6
3326411276,1,17,22,121,141,40
3266470959,1,122,29,157,154,498
3294755590,1,134,122,6,143,64
3263331616,1,157,122,23,105,141
3327900819,1,69,29,122,57,40
3317968779,1,114,31,29,18,141
3284331587,1,157,4,31,90,154
3322509866,1,122,105,90,29,21
3328245648,1,53,75,136,238,119
3327497361,1,7,31,126,429,29
3321678562,1,16,238,141,117,105
3330833713,1,57,113,69,157,498
3268604839,1,143,114,126,157,238
3285309440,1,31,141,57,114,107
3329110754,1,18,78,412,31,29
3278582735,1,24,157,238,80,92
3320790695,1,157,122,39,12,121
3328401757,1,157,105,40,113,117
3321134661,1,429,105,122,141,53
3262100701,1,19,117,141,154,412
3254777749,1,38,51,122,33,157
3317095851,1,105,122,21,157,53
3279203472,1,31,92,75,63,412
3317504911,1,119,11,37,122,103
3315514624,1,141,113,31,53,114
3323259255,1,40,57,105,53,113
3326342950,1,122,31,40,157,238
3329780194,1,114,11,53,31,122
3305678150,1,38,119,31,141,58
3328917000,1,134,-1,58,55,75
3329499934,1,17,18,119,25,245
3328514623,1,53,122,516,157,412
3276168484,1,19,3,55,51,117
3315516846,1,29,154,117,18,31
3298938294,1,105,11,119,19,57
3245251634,1,114,-1,154,117,157
3230164156,1,92,157,114,122,238
3314045429,1,53,64,141,17,31
3328618701,1,29,154,126,18,105
3319254992,1,141,18,201,11,114
3323265825,1,119,157,1,113,28
3321555251,1,122,498,31,51,105
3230554620,1,105,157,16,84,117
3326864861,1,157,117,11,23,498
3275103870,1,157,51,122,238,101
3245906264,1,103,157,105,119,114
3327941949,1,18,59,55,516,141
3330161550,1,29,117,67,113,114
3321322486,1,-1,40,29,-1,57
3272105741,1,107,238,48,154,51
3287792398,1,53,24,157,51,75
3323949201,1,412,10,51,141,157
3328927728,1,5,157,164,122,105
3243303151,1,53,498,238,17,157
3315930609,1,238,516,75,84,64
3281339363,1,105,31,164,6,202
3323254470,1,161,38,238,154,90
3322655279,1,38,122,64,157,119
3323015091,1,29,10,18,238,40
3329973594,1,122,75,38,201,19
3326869147,1,119,96,67,141,90
3329116812,1,119,40,29,57,141
3238309858,1,11,23,157,-1,122
3330865386,1,18,238,222,157,105
3319741133,1,53,31,157,29,134
3329664063,1,105,516,34,31,17
3323120680,1,40,4,60,7,29
3263667300,1,53,84,7,154,11
3322836058,1,103,19,119,86,37
3297885062,1,157,6,119,238,44
3232945630,1,114,238,432,254,154
3321578228,1,17,67,38,53,84
3331451195,1,24,238,25,18,117
3255501409,1,114,89,64,53,122
3298483278,1,-1,53,6,420,29
3301860364,1,57,113,31,29,154
3324096936,1,157,238,51,7,61
3319808537,1,40,64,18,498,516
3308516973,1,154,31,18,117,84
3309343169,1,141,157,245,40,117
3280190084,1,238,24,157,154,67
3261025927,1,29,238,114,122,24
3329860107,1,119,157,29,31,126
3326021742,1,40,113,38,238,33
3324047862,1,154,157,113,53,222
3279298754,1,24,18,35,105,75
3268698778,1,105,157,55,51,-1
3307798755,1,67,157,25,141,268
3323316539,1,117,238,45,134,31
3324468742,1,60,113,29,134,117
3329375889,1,31,103,113,75,40
3241542402,1,92,238,154,24,84
3326046346,1,119,17,53,222,64
3236436308,1,157,29,117,498,67
3231897094,1,122,157,24,164,67
3323094828,1,126,238,113,40,53
3329254615,1,6,114,157,238,119
3291696697,1,122,6,8,29,157
3304312131,1,31,33,75,154,40
3329826460,1,31,64,11,141,67
3316248786,1,67,36,412,55,53
3324191107,1,141,113,412,119,33
3255726731,1,19,114,29,420,63
3262039051,1,154,114,19,51,238
3331228089,1,103,40,131,157,26
3324358274,1,412,31,238,157,8
3259170398,1,114,164,105,154,157
3329725673,1,412,238,141,18,84
3311854905,1,105,86,24,119,53
3320775387,1,31,29,498,75,40
3325573917,1,40,157,11,117,122
3330132431,1,57,29,75,238,222
3302193038,1,240,238,114,27,84
3327909078,1,134,84,23,222,238
3326385658,1,31,141,40,103,92
3297517217,1,29,150,60,105,21
3321609182,1,53,64,42,122,40
3327740569,1,238,55,18,29,92
3313857042,1,24,141,238,19,40
3327440763,1,67,40,18,58,31
3323195566,1,157,29,154,238,80
3311004485,1,18,141,40,31,238
3307794111,1,61,40,154,96,150
3325994365,1,238,134,141,113,157
3318922268,1,141,119,80,105,29
3252685540,1,497,3,119,64,38
3328929943,1,8,40,420,67,238
3331183146,1,154,57,40,18,90
3323993784,1,119,117,157,92,90
3323843343,1,18,31,161,113,154
3284618461,1,61,154,119,53,31
3328218506,1,157,154,150,238,29
3317648093,1,122,516,8,35,119
3331187468,1,53,238,29,236,114
3285404630,1,245,6,96,157,51
3324938668,1,238,51,53,516,35
3330241989,1,18,238,40,-1,59
3329426749,1,141,31,53,105,122
3216939711,1,53,60,420,92,51
3252526613,1,55,122,105,420,157
3324987381,1,6,157,90,55,238
3313258372,1,31,58,122,119,64
3319941412,1,114,11,164,122,157
3256737657,1,114,51,498,117,64
3326488127,1,39,40,79,238,117
3306163602,1,113,122,105,154,238
3325297289,1,157,122,238,498,141
3327369398,1,67,202,31,86,53
3315516591,1,6,-1,238,157,516
3331121101,1,29,113,60,31,141
3326476081,1,4,69,157,105,141
3329210979,1,432,238,11,60,59
3331068247,1,114,157,53,150,122
3279510699,1,11,51,202,105,238
3316314810,1,238,201,17,53,55
3299502253,1,40,119,31,18,75
3305698791,1,157,53,75,58,50
3283578321,1,157,412,141,23,6
3298170643,1,29,119,6,31,114
3321062144,1,25,74,17,64,105
3226931378,1,64,51,238,16,80
3324934004,1,238,84,55,122,29
3329981639,1,63,16,18,40,117
3322916997,1,61,122,157,28,18
3252018545,1,117,154,58,55,42
3330119819,1,58,141,238,51,16
3331381644,1,238,69,24,114,31
3323958641,1,20,18,429,57,40
3331343690,1,67,105,143,240,157
3326091660,1,53,18,114,122,58
3326546926,1,7,92,157,117,134
3322316079,1,40,25,238,92,23
3282217316,1,154,105,55,75,31
3320722488,1,201,29,40,57,238
3323122441,1,31,18,238,57,40
3327411409,1,238,119,84,67,122
3275687932,1,-1,-1,-1,-1,-1
3309650108,1,57,40,29,141,18
3331561098,1,81,80,238,86,119
3324794317,1,516,40,75,119,63
3255642913,1,23,105,122,48,157
3316174001,1,157,516,67,18,75
3328388226,1,105,31,29,117,114
3307059526,1,41,154,40,57,31
3314366727,1,157,38,24,91,18
3328241532,1,31,40,119,33,29
3262753562,1,11,157,17,21,134
3255555531,1,238,51,222,11,157
3263390540,1,157,122,498,105,11
3311333629,1,91,11,157,58,92
3328963236,1,103,24,64,6,516
3322973134,1,497,92,103,238,53
3329617088,1,40,154,122,18,117
3325568168,1,11,7,15,238,498
3327879994,1,40,268,119,63,-1
3329220617,1,238,141,157,164,67
3260269237,1,61,36,63,17,51
3330171803,1,11,67,238,154,157
3323982802,1,157,6,154,89,53
3310167602,1,53,141,19,157,154
3316404087,1,19,51,29,10,114
3277633308,1,498,38,31,157,64
3309173689,1,498,64,17,63,90
3321457956,1,164,516,497,157,122
3329728485,1,35,141,427,136,420
3326025900,1,1,67,143,64,114
3294539442,1,81,91,157,75,18
3326690011,1,497,31,55,117,119
3329537856,1,38,103,266,-1,19
3258966248,1,11,23,62,122,150
3328005693,1,238,245,40,55,34
3277248024,1,157,238,119,122,11
3272297388,1,266,119,238,60,18
3329173207,1,119,25,75,83,29
3284606077,1,38,157,57,238,92
3324734324,1,134,122,202,126,22
3314206139,1,420,113,238,421,412
3328532516,1,24,63,29,122,238
3324636396,1,157,23,55,121,53
3273764606,1,11,19,51,31,420
3309638325,1,11,51,238,119,114
3248816469,1,154,412,203,80,238
3330369128,1,38,238,40,57,113
3322880178,1,117,122,103,29,105
3331384180,1,53,67,141,89,122
3319799891,1,31,126,157,412,53
3265367416,1,7,154,31,157,90
3323938498,1,516,16,31,18,105
3292071957,1,18,31,75,119,84
3322558431,1,53,64,23,141,31
3327304598,1,90,31,79,1,412
3319858013,1,29,16,117,157,18
3314955963,1,157,164,238,57,154
3325464523,1,117,105,31,18,5
3324243828,1,40,141,114,90,31
3319282347,1,134,40,34,96,516
3306940076,1,31,57,92,105,38
3321026433,1,40,18,60,117,38
3324816105,1,40,127,57,54,63
3232615531,1,16,8,45,83,37
3319288235,1,516,412,154,157,75
3325608062,1,8,157,238,55,51
3215422522,1,114,164,154,105,17
3308459411,1,19,114,119,28,31
3330083411,1,498,157,33,67,29
3318249308,1,96,53,141,126,238
3329366778,1,119,11,29,238,141
3327903904,1,157,86,1,53,21
3324931702,1,238,40,33,92,119
3321406389,1,157,31,53,141,90
3319855731,1,51,96,134,67,91
3317105613,1,1,119,141,157,55
3296909693,1,122,67,-1,27,105
3326860090,1,57,498,157,516,84
3328925688,1,157,19,29,238,67
3322675869,1,154,29,105,40,18
3292148936,1,6,240,67,131,105
3247081525,1,53,11,240,105,157
3326700395,1,498,90,16,150,26
3248174096,1,69,59,64,105,157
3330249139,1,157,53,498,238,23
3326682376,1,75,12,11,84,164
3279615561,1,157,119,75,141,114
3320725416,1,141,238,154,104,11
3306556788,1,40,63,157,92,53
3328083783,1,157,86,238,53,412
3326470981,1,119,134,31,238,498
3265993212,1,51,154,134,131,45
3221958051,1,1,43,23,122,5
3329577425,1,90,40,238,60,157
3327237457,1,497,24,57,238,75
3303121662,1,141,31,498,105,59
3265546846,1,29,141,7,51,86
3270852484,1,119,117,238,53,80
3331230758,1,75,31,427,157,40
3274442989,1,119,122,53,29,23
3331584340,1,-1,18,38,238,40
3330165664,1,114,75,90,16,122
3325723006,1,31,119,157,80,6
3328387705,1,45,64,40,86,122
3264762246,1,11,92,245,51,38
3283574579,1,119,238,103,64,134
3323974881,1,53,238,157,141,31
3331485072,1,238,122,68,16,11
3284706024,1,29,90,75,42,157
3325688182,1,103,412,75,119,31
3331320864,1,40,4,119,16,29
3266068815,1,119,55,90,25,103
3229898823,1,498,64,122,92,134
3328203079,1,141,29,31,40,157
3323982857,1,516,157,92,29,238
3296974182,1,6,7,114,154,498
3330246579,1,238,18,101,51,59
3261492972,1,117,157,53,154,64
3328519118,1,67,40,90,31,19
3308813867,1,119,238,2,122,64
3328072201,1,122,29,245,7,141
3251611797,1,114,36,157,61,154
3318878049,1,-1,80,516,53,29
3221966105,1,38,134,117,7,154
3329765691,1,122,29,114,127,141
3257393712,1,131,111,22,412,157
3323947635,1,18,113,75,40,114
3319508938,1,75,91,254,238,53
3329171086,1,64,157,55,45,119
3319969780,1,75,18,157,55,117
3291424580,1,429,53,24,19,31
3295118462,1,61,498,141,24,29
3325462297,1,7,103,18,119,31
3329076548,1,117,157,122,40,105
3327631833,1,122,113,104,53,81
3322981416,1,53,84,64,119,86
3325669652,1,154,51,53,21,120
3327717455,1,114,59,53,126,157
3237966883,1,154,143,19,84,114
3321463536,1,154,119,64,55,157
3329686610,1,40,238,103,122,497
3308993146,1,24,114,29,412,11
3296048995,1,17,29,63,114,119
3291971875,1,412,53,32,67,105
3323982329,1,75,29,9,11,-1
3327808076,1,105,53,25,141,29
3330021421,1,114,90,238,119,31
3331315681,1,157,64,84,40,134
3283870185,1,31,157,141,53,254
3320958039,1,141,150,84,31,119
3327863420,1,53,238,157,64,105
3328925156,1,119,40,34,238,-1
3272287481,1,122,161,119,55,23
3300391494,1,141,122,19,154,29
3317994366,1,40,412,55,122,53
3328381896,1,119,141,31,84,157
3274070205,1,105,67,7,53,122
3329514713,1,157,143,55,33,113
3273959249,1,91,31,56,141,42
3214864950,1,114,3,117,154,38
3285861437,1,90,238,55,119,31
3224985805,1,238,117,80,157,105
3328201701,1,31,122,53,79,157
3292482699,1,57,122,240,126,84
3324680505,1,31,157,40,18,80
3248666019,1,31,5,92,157,154
3285351149,1,31,92,105,75,102
3323130194,1,157,122,516,89,53
3296982680,1,114,119,113,40,53
3324311901,1,245,3,105,40,201
3322476062,1,18,64,69,114,16
3287182491,1,67,75,154,31,119
3331240228,1,90,420,58,10,67
3319969340,1,420,122,53,103,51
3310882259,1,105,5,67,498,122
3320773848,1,31,53,117,141,90
3280544016,1,131,141,19,114,53
3329925956,1,157,53,122,81,1
3265362018,1,-1,3,24,79,141
3327807364,1,157,11,17,-1,141
3327093927,1,238,92,103,69,119
3329831801,1,141,18,23,24,99
3317961150,1,40,60,238,42,38
3327506780,1,157,-1,122,141,19
3275841542,1,31,141,238,154,157
3316762069,1,23,19,53,119,203
3319794776,1,114,24,67,21,3
3319511119,1,59,113,238,141,40
3317894003,1,84,53,122,31,63
3271276009,1,157,90,122,119,29
3324684801,1,29,516,119,25,113
