game_ID,team_ID,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5
3290586162,2,61,238,31,117,51
3320521906,2,30,105,157,40,31
3327235493,2,58,157,64,96,67
3319161944,2,122,40,31,24,105
3280329562,2,141,7,67,51,420
3268409115,2,154,157,136,29,32
3326416381,2,8,16,79,420,238
3313359892,2,-1,11,57,238,84
3259960473,2,114,105,154,92,51
3329126116,2,238,67,11,18,150
3270823355,2,157,91,51,141,119
3320813540,2,29,141,164,119,122
3323131291,2,516,143,53,17,157
3319968697,2,62,157,35,516,24
3317813730,2,21,516,150,53,38
3331119027,2,40,119,8,59,38
3317879721,2,75,114,245,40,67
3330178030,2,18,56,31,29,238
3313938255,2,238,122,19,245,31
3328967174,2,141,412,18,238,38
3320455554,2,29,90,117,126,157
3292498956,2,31,141,238,29,154
3248251021,2,53,42,238,90,1
3295917830,2,238,11,117,157,51
3315835392,2,122,412,78,40,29
3330683864,2,57,117,412,157,497
3244888582,2,90,157,3,32,154
3289286818,2,31,91,238,154,119
3330653257,2,157,40,127,119,31
3328403649,2,29,18,35,117,141
3274501486,2,141,117,240,38,238
3331484758,2,31,40,497,141,122
3239202392,2,114,29,117,105,154
3329104683,2,53,5,141,18,62
3248855280,2,75,38,117,412,154
3246918558,2,25,114,55,157,1
3322357962,2,119,105,57,19,412
3322660002,2,40,157,18,96,60
3284926024,2,238,19,17,29,202
3329911785,2,238,119,25,11,122
3322541415,2,75,31,92,119,498
3320451843,2,122,105,83,53,164
3324662944,2,122,53,105,157,154
3323948170,2,238,40,31,117,29
3329070435,2,61,32,11,91,60
3321607852,2,67,84,63,238,498
3215251253,2,55,80,53,157,105
3276989208,2,79,202,31,134,69
3267119826,2,498,121,150,126,154
3278538034,2,89,11,1,154,201
3319708397,2,497,29,113,154,18
3307512055,2,18,113,-1,154,126
3325555707,2,76,114,157,37,202
3317711343,2,40,69,18,55,31
3329065067,2,53,245,498,157,238
3318263264,2,3,11,53,238,31
3329671725,2,51,89,238,122,421
3330965271,2,58,64,412,31,238
3253503583,2,58,53,64,28,38
3325490865,2,121,105,29,18,38
3327469378,2,157,412,51,238,61
3328318268,2,114,24,122,40,154
3326439109,2,75,16,84,157,122
3242040784,2,117,29,51,114,157
3327659304,2,16,53,245,58,86
3317429596,2,45,157,141,122,106
3326279968,2,40,122,29,24,75
3320851440,2,53,91,240,64,119
3327867709,2,122,154,157,113,64
3266940470,2,105,238,50,84,154
3324048513,2,238,164,83,31,157
3330981248,2,105,40,64,67,55
3299234825,2,157,45,122,6,245
3217103287,2,117,157,28,105,154
3331020095,2,92,498,497,90,122
3328294978,2,19,57,40,31,18
3321379005,2,238,96,64,38,157
3318000728,2,113,91,18,122,31
3330012347,2,157,238,17,53,40
3325626003,2,105,245,31,119,157
3329937357,2,157,11,131,7,89
3327868193,2,117,113,119,201,57
3324887360,2,141,55,113,31,67
3329530159,2,31,122,53,245,29
3330220434,2,238,6,24,38,23
3262693488,2,119,24,105,122,11
3285242532,2,24,134,6,121,122
3302226605,2,63,75,141,157,105
3327504499,2,18,516,119,117,8
3323955441,2,40,92,114,150,238
3330166141,2,17,157,61,29,18
3306196276,2,105,51,31,122,157
3327307231,2,238,31,64,412,157
3314562086,2,18,8,40,79,157
3314310282,2,64,75,157,67,53
3329469787,2,8,238,80,103,53
3300890415,2,84,1,19,40,24
3324194991,2,245,11,51,122,53
3296528463,2,5,25,122,1,59
3331072231,2,64,141,59,57,31
3320981444,2,12,67,119,31,122
3324920484,2,57,113,53,29,40
3311238407,2,157,154,117,420,40
3292277885,2,157,75,105,53,201
3329122106,2,84,67,122,254,157
3279252461,2,62,6,67,75,122
3329230064,2,12,75,157,40,117
3329717144,2,53,119,103,24,122
3320791060,2,134,202,516,238,18
3321815293,2,53,117,19,17,141
3328239732,2,90,29,114,61,117
3329413937,2,131,84,122,29,23
3290468138,2,6,420,75,51,31
3308991625,2,157,105,222,122,114
3273960312,2,120,157,122,114,202
3315271481,2,119,64,86,41,84
3294743289,2,238,84,57,-1,114
3326414397,2,157,238,53,90,11
3307323394,2,238,40,37,31,412
3319266313,2,40,119,154,238,105
3308035185,2,53,157,412,113,154
3326769941,2,16,-1,157,18,238
3264351531,2,119,53,86,157,36
3331135672,2,202,61,84,114,17
3292800461,2,55,119,420,61,75
3320615818,2,75,31,90,141,67
3326095385,2,119,29,240,16,238
3276962615,2,5,122,119,154,55
3319170316,2,122,238,31,40,157
3330166398,2,17,238,86,245,429
3320627325,2,31,516,18,122,53
3322314956,2,38,157,516,18,63
3331540769,2,25,164,75,141,19
3321472046,2,63,122,157,40,266
3325679516,2,23,245,105,16,40
3318769115,2,141,53,157,238,24
3329714596,2,157,92,51,63,498
3317071714,2,29,1,31,50,51
3329498325,2,40,24,61,238,141
3326248985,2,31,18,40,238,105
3319158919,2,92,31,122,40,90
3317644862,2,40,51,57,134,114
3322978595,2,75,122,154,238,16
3286448367,2,498,134,64,154,19
3263853064,2,154,117,55,114,141
3331027192,2,238,117,412,24,497
3319897266,2,157,31,103,141,38
3328402352,2,113,79,40,67,117
3323495364,2,238,157,412,31,57
3309822868,2,117,53,40,96,57
3246211998,2,11,103,86,51,154
3324353580,2,75,157,40,31,23
3329800993,2,28,17,53,154,122
3313872088,2,29,121,117,40,141
3313014533,2,117,7,154,31,122
3329718631,2,67,16,-1,31,157
3228122894,2,498,85,11,105,51
3240373144,2,157,238,203,154,80
3324814337,2,122,69,24,157,222
3329802264,2,157,117,114,53,119
3323379564,2,19,122,37,51,238
3324402625,2,516,31,238,412,11
3314566193,2,90,51,29,18,57
3317909024,2,91,412,53,114,122
3292270329,2,134,75,42,8,92
3277587948,2,157,105,117,31,53
3325899639,2,53,114,154,92,31
3321809821,2,16,141,117,27,40
3277250750,2,31,19,119,154,11
3329735171,2,99,58,157,11,18
3330901820,2,31,11,16,40,25
3319352032,2,157,29,59,31,38
3326111862,2,157,28,40,141,105
3265794083,2,154,104,157,126,51
3273563860,2,10,141,53,154,8
3329205608,2,157,134,114,91,18
3330681667,2,157,64,84,61,238
3329985727,2,103,141,98,238,157
3283599784,2,64,420,31,141,38
3316398747,2,40,29,31,141,57
3328051380,2,157,105,18,45,516
3328789776,2,498,420,238,122,157
3327866154,2,17,84,412,157,19
3329057436,2,64,84,11,126,119
3331038686,2,516,114,238,154,31
3327106567,2,90,59,75,119,105
3327794825,2,90,53,7,122,24
3327078040,2,122,51,141,55,61
3327860818,2,122,134,31,2,157
3324637417,2,238,99,31,222,105
3254781737,2,10,154,11,412,114
3322932345,2,126,157,53,117,238
3328918054,2,122,41,238,16,157
3223037309,2,154,114,157,238,122
3322624495,2,29,113,40,33,11
3318000328,2,119,105,75,516,53
3223726889,2,154,23,238,64,119
3227513155,2,58,114,412,154,157
3327688820,2,53,516,238,432,103
3310710211,2,40,29,91,157,31
3311522336,2,31,40,29,92,238
3326566278,2,31,25,29,58,238
3321155396,2,99,164,18,126,17
3313161268,2,117,31,40,57,238
3316327522,2,114,57,498,40,18
3312437089,2,29,16,40,55,57
3237639180,2,25,19,114,51,24
3329434570,2,412,150,238,59,516
3324041848,2,31,238,92,154,157
3229322933,2,6,29,154,122,105
3311519830,2,157,53,55,122,40
3237923705,2,53,103,35,23,51
3264499974,2,53,105,51,55,157
3270356690,2,60,64,154,38,157
3328298911,2,126,57,31,18,40
3327400432,2,103,238,157,53,122
3322300645,2,412,141,24,57,69
3317773785,2,53,105,106,57,67
3330493521,2,117,31,110,114,157
3322287362,2,53,64,157,136,412
3290464827,2,38,33,154,51,31
3316696717,2,18,134,57,157,31
3216956922,2,157,24,35,29,111
3322468103,2,134,119,1,238,37
3317187189,2,516,141,122,67,84
3331031101,2,29,31,40,117,35
3256592553,2,114,154,31,90,105
3329563148,2,55,141,157,245,122
3329983783,2,31,57,40,113,92
3316095844,2,29,105,61,420,40
3327551987,2,67,58,7,53,23
3326024737,2,122,157,18,31,19
3328053336,2,-1,35,154,141,53
3329175667,2,238,40,90,84,119
3322839008,2,53,141,40,34,86
3287078575,2,31,141,412,122,53
3295392229,2,55,75,17,54,7
3324426242,2,24,157,53,11,40
3320931799,2,53,17,11,141,24
3328484179,2,67,114,40,157,154
3287295362,2,157,31,29,105,84
3315338225,2,3,157,24,11,31
3240439298,2,105,51,157,154,114
3331562958,2,8,114,119,238,11
3279684667,2,63,23,157,202,119
3326748263,2,16,74,75,57,19
3272383150,2,420,141,64,134,23
3329587193,2,25,238,131,157,150
3317518433,2,40,24,51,122,412
3265460799,2,103,53,11,92,84
3279474968,2,51,498,53,101,119
3331053823,2,61,24,62,11,18
3315332208,2,19,40,29,31,117
3229264000,2,157,114,104,427,103
3288609003,2,122,67,64,238,497
3326644384,2,25,31,107,40,23
3313547628,2,11,8,23,6,64
3310901082,2,75,31,92,154,29
3326189976,2,23,122,103,11,24
3313356220,2,40,122,-1,53,55
3285974376,2,31,40,53,238,57
3323133889,2,23,11,90,157,40
3291684088,2,11,53,31,117,92
3269215480,2,38,154,119,238,114
3327704078,2,18,51,67,113,141
3325748569,2,122,119,29,240,516
3324986228,2,119,105,84,18,75
3256326640,2,103,157,38,114,154
3330131525,2,67,18,154,53,90
3319490327,2,202,103,122,53,105
3217583231,2,51,117,154,64,103
3280584531,2,31,29,119,6,154
3318902436,2,51,61,420,64,238
3330478528,2,40,63,2,154,1
3320819642,2,238,157,429,18,40
3308518327,2,120,10,29,131,31
3328350889,2,18,40,75,29,6
3274823284,2,236,238,154,29,31
3303146279,2,122,6,164,29,254
3323045855,2,122,238,69,103,75
3254088396,2,51,154,238,134,84
3322664504,2,238,29,84,11,119
3306384115,2,23,117,57,238,29
3298644504,2,19,412,31,57,126
3228410891,2,157,55,11,498,105
3319418928,2,117,157,164,119,141
3329228537,2,141,119,31,238,53
3324993714,2,34,59,53,51,17
3270471643,2,119,122,154,53,29
3326274580,2,75,105,141,22,13
3331311257,2,157,18,6,53,29
3303885659,2,67,121,19,40,53
3278538992,2,122,238,57,43,141
3237155925,2,122,498,157,29,67
3296718577,2,31,40,38,57,8
3272898214,2,420,154,141,31,222
3324254412,2,157,238,31,114,141
3331649126,2,412,150,-1,3,18
3329663642,2,267,64,157,16,150
3254267305,2,37,105,202,497,17
3323214673,2,114,238,516,157,18
3268457178,2,119,7,114,157,51
3324773106,2,157,92,18,53,11
3290692749,2,119,23,122,157,67
3248476857,2,157,53,119,122,1
3298172673,2,105,154,31,19,114
3319870098,2,121,157,238,516,122
3331166746,2,157,114,117,40,105
3317184857,2,157,40,16,238,516
3325630346,2,40,119,31,96,412
3325277818,2,18,222,29,238,92
3229416623,2,21,122,157,114,420
3318958566,2,45,157,122,238,53
3269584116,2,105,202,11,31,25
3293422071,2,141,39,421,63,157
3279233948,2,141,24,31,238,119
3288780279,2,122,29,141,105,91
3320804016,2,29,119,7,24,40
3327707806,2,53,122,238,31,157
3317250559,2,28,122,516,141,40
3252584913,2,122,69,117,420,157
3219641232,2,131,154,498,23,117
3330761608,2,92,7,84,53,238
3324836904,2,113,103,31,131,40
3329736299,2,59,141,40,33,53
3313010407,2,55,236,40,53,63
3328053379,2,119,23,17,80,238
3323018058,2,33,79,18,29,91
3324242160,2,141,45,222,119,23
3327731288,2,29,11,80,105,83
3286763007,2,105,53,119,17,23
3320028129,2,17,238,432,5,64
3315825163,2,117,103,126,141,516
3322669416,2,40,150,18,38,12
3312037140,2,6,25,67,119,19
3311341779,2,122,84,6,498,53
3244672029,2,429,53,498,150,122
3330844470,2,119,238,117,38,29
3301851159,2,157,31,40,75,7
3320550980,2,6,157,63,53,31
3225474147,2,122,157,11,236,412
3271390668,2,157,53,122,51,67
3328967059,2,40,53,122,18,141
3329516322,2,141,18,38,8,40
3326245006,2,63,55,18,31,157
3254965499,2,67,157,29,238,114
3320933923,2,67,122,40,238,18
3222172709,2,51,114,55,50,105
3246600116,2,238,11,122,119,497
3317777653,2,18,57,122,157,105
3331370622,2,31,126,119,412,38
3329112484,2,16,18,40,157,31
3313086123,2,126,57,31,40,117
3313020951,2,42,40,63,68,10
3325614932,2,31,119,117,19,29
3316155311,2,122,40,18,90,38
3326034773,2,154,31,16,119,141
3328207738,2,29,31,40,-1,59
3330963548,2,40,516,7,18,96
3323075820,2,122,114,40,75,18
3328386608,2,516,18,105,40,31
3240395870,2,105,420,119,122,157
3223701733,2,122,63,61,157,105
3329679254,2,157,114,67,126,51
3331010669,2,114,236,157,80,31
3330339883,2,157,58,126,103,119
3236530081,2,53,143,17,157,24
3323972820,2,92,31,57,119,69
3324788460,2,84,238,92,40,117
3328146441,2,39,29,18,119,141
3329670565,2,164,31,64,6,131
3315913966,2,240,122,44,29,157
3320911802,2,31,119,16,75,238
3328782682,2,99,29,11,18,157
3327448819,2,238,18,113,164,117
3325953158,2,412,99,141,114,92
3320479580,2,238,25,18,157,105
3279512148,2,7,141,157,6,90
3330002984,2,33,105,141,18,157
3320643048,2,114,238,90,157,5
3328383317,2,122,51,238,105,53
3280183922,2,238,59,92,122,157
3331125678,2,141,33,75,238,84
3268193726,2,412,119,103,114,157
3319160126,2,114,119,53,516,105
3330907653,2,157,40,75,18,141
3329379355,2,92,11,99,89,154
3328923942,2,238,63,126,40,133
3330792104,2,119,122,113,238,58
3315834048,2,53,157,75,114,105
3322392816,2,238,23,40,31,64
3294870145,2,240,57,51,157,412
3324798088,2,119,67,157,31,141
3311778093,2,103,238,40,498,25
3324772287,2,31,59,157,122,40
3254446587,2,154,122,51,114,498
3313104007,2,55,40,114,67,23
3322615676,2,245,24,7,141,19
3330369223,2,31,40,76,29,60
3285687168,2,24,238,157,141,105
3329465599,2,113,51,29,11,18
3315913422,2,141,40,238,143,36
3318773903,2,238,119,134,131,54
3280622437,2,6,80,51,55,154
3274670670,2,1,67,238,64,157
3319588517,2,120,67,119,105,29
3326856860,2,420,238,31,122,84
3322518406,2,223,98,21,25,105
3273597263,2,154,64,34,150,39
3313614755,2,75,266,157,11,29
3308336573,2,103,31,157,420,238
3328487752,2,25,516,238,63,17
3289100676,2,122,114,75,11,134
3289112483,2,245,157,114,51,141
3327749617,2,6,64,11,254,40
3308161468,2,7,141,114,238,51
3280918522,2,126,92,117,154,31
3224768795,2,117,84,157,25,29
3311692138,2,134,238,40,11,105
3329620533,2,29,42,18,113,31
3330051501,2,92,119,4,29,40
3271235031,2,53,1,51,122,238
3325831678,2,33,6,53,15,67
3269087661,2,63,84,122,119,80
3328359605,2,59,119,105,67,31
3283886861,2,141,29,498,157,57
3308910201,2,60,64,40,91,117
3326332056,2,31,238,103,141,29
3311325299,2,119,131,92,40,38
3275739417,2,57,121,105,157,154
3280594568,2,90,17,51,25,141
3316095061,2,19,497,40,58,61
3326756161,2,31,96,141,238,126
3325995619,2,96,84,238,53,31
3305698568,2,157,119,60,55,105
3321005705,2,157,23,29,141,31
3322557605,2,39,53,201,18,29
3307023909,2,122,119,117,29,40
3327854232,2,10,-1,31,29,57
3316387568,2,113,105,75,31,157
3331448340,2,157,61,133,40,238
3327074438,2,7,103,53,141,35
3301532952,2,64,80,2,76,53
3270485437,2,51,122,157,53,11
3326488818,2,24,38,420,31,157
3319298452,2,412,157,122,28,516
3323134082,2,24,40,64,122,29
3330165473,2,69,57,17,37,40
3330690108,2,157,238,19,154,114
3329760477,2,34,114,67,157,122
3323305870,2,154,55,157,238,53
3248422978,2,92,122,62,157,75
3223922115,2,64,51,420,67,103
3329304452,2,240,119,28,55,63
3324869303,2,117,516,31,40,238
3326643572,2,33,96,40,18,11
3328632392,2,53,80,68,29,113
3331173199,2,119,201,238,122,105
3325942553,2,80,40,498,117,105
3322881177,2,497,412,51,18,31
3324507290,2,31,18,91,29,40
3319481170,2,103,31,111,157,122
3256959532,2,29,51,114,119,55
3270477427,2,117,114,126,141,91
3317614597,2,516,119,31,67,141
3248540722,2,114,122,51,84,21
3323989991,2,40,238,114,64,113
3322973584,2,55,126,122,63,29
3331054704,2,10,105,40,141,157
3329832071,2,67,157,122,16,238
3231479319,2,266,84,154,51,157
3311180065,2,157,11,238,51,23
3319060023,2,516,119,201,40,157
3281203844,2,121,412,57,31,122
3229566193,2,67,119,114,105,245
3305247327,2,122,63,53,202,157
3230706775,2,117,154,157,3,238
3311350224,2,141,74,164,412,105
3329773600,2,44,164,154,238,7
3321617883,2,31,67,141,105,11
3329071067,2,141,117,113,18,40
3255835147,2,64,201,61,114,53
3228518855,2,122,35,90,154,24
3305476395,2,122,99,84,15,19
3245094142,2,154,11,105,114,157
3330029987,2,58,24,31,157,203
3327338277,2,40,18,61,53,119
3263231576,2,58,412,51,53,61
3322770135,2,157,141,122,412,238
3329424953,2,141,20,497,61,122
3243425640,2,114,236,64,117,23
3302462960,2,157,53,29,51,122
3296255054,2,75,119,18,53,238
3291558560,2,24,412,119,164,134
3250322957,2,11,420,119,23,92
3330164038,2,119,141,238,11,157
3301741512,2,89,25,40,6,157
3320975544,2,75,39,238,18,157
3311323976,2,86,238,164,25,51
3318688682,2,5,57,75,238,90
3322979972,2,412,122,18,29,-1
3319962795,2,33,40,80,238,236
3329680587,2,238,51,35,122,53
3327303518,2,117,38,40,31,11
3259860186,2,114,154,90,29,412
3321329981,2,143,157,122,117,516
3309263941,2,16,119,157,31,53
3325556789,2,122,29,103,40,105
3329118555,2,122,18,92,40,157
3330069094,2,24,59,84,80,103
3286887860,2,141,31,412,51,29
3306957896,2,53,157,57,18,24
3329424292,2,67,238,141,11,157
3312579585,2,119,79,18,24,122
3329270676,2,117,6,92,157,497
3326765056,2,154,29,119,238,497
3301760330,2,75,31,51,122,19
3326757825,2,236,121,53,516,40
3319656559,2,67,29,53,63,19
3322911803,2,75,91,238,18,141
3322168004,2,19,92,29,31,114
3287622198,2,40,29,245,31,119
3328784022,2,498,238,120,157,114
3277140664,2,119,29,157,53,12
3312932100,2,27,141,31,75,23
3323445506,2,75,157,114,55,238
3322774507,2,497,141,117,40,59
3321989737,2,122,222,53,21,19
3236413768,2,122,154,105,19,157
3220756974,2,105,143,157,67,154
3306170437,2,55,122,245,32,24
3257906953,2,11,58,55,119,154
3329301185,2,141,29,238,75,64
3321720031,2,119,40,69,79,57
3267506314,2,58,117,121,114,105
3326585703,2,-1,119,164,245,40
3328401571,2,29,497,31,6,103
3225933188,2,51,157,154,64,119
3281868532,2,31,-1,6,126,23
3226707603,2,114,157,12,134,154
3331436262,2,9,50,33,141,31
3293428290,2,141,84,163,18,19
3260152357,2,-1,266,114,121,157
3326765415,2,31,67,154,238,90
3290944809,2,117,57,31,11,114
3313195073,2,25,92,141,51,31
3327907803,2,105,238,62,90,53
3320937982,2,11,102,117,238,122
3326489181,2,122,33,238,516,63
3316697912,2,150,412,134,75,105
3322992828,2,11,58,53,238,119
3324370203,2,113,29,67,18,11
3275539557,2,28,86,23,157,53
3330117392,2,122,238,29,45,114
3219847222,2,21,51,99,157,119
3329968093,2,412,122,157,41,53
3329979971,2,157,497,53,516,122
3323480274,2,25,67,29,119,55
3287511547,2,202,412,119,498,238
3314479482,2,31,122,105,126,201
3329334003,2,91,40,76,117,57
3306844610,2,23,114,222,238,67
3324512849,2,24,238,63,40,86
3322464704,2,18,141,122,115,86
3330230205,2,122,141,53,157,35
3304933140,2,91,34,222,122,119
3268824476,2,92,38,154,238,24
3288491232,2,114,238,-1,61,497
3277452902,2,53,119,114,154,122
3322764759,2,75,117,31,201,157
3328056518,2,29,202,25,57,105
3329050663,2,114,16,119,157,11
3301869991,2,11,31,64,57,50
3240507337,2,117,4,154,51,19
3331052047,2,40,59,16,117,245
3274505816,2,126,53,498,64,92
3272385474,2,24,29,238,141,157
3215097070,2,122,222,164,117,157
3329911571,2,40,122,64,238,117
3324295740,2,29,238,105,122,516
3324944642,2,157,11,105,55,86
3268240879,2,117,38,154,114,238
3246757462,2,85,5,11,25,157
3328257820,2,29,122,31,238,119
3324624737,2,31,90,53,122,238
3319595336,2,119,38,154,59,157
3329862514,2,92,240,31,117,96
3330861067,2,37,103,90,122,238
3329623763,2,55,497,31,122,105
3328769586,2,105,57,117,18,516
3314381283,2,150,67,19,119,25
3320520971,2,150,6,18,117,40
3329057166,2,53,55,1,31,25
3256720390,2,59,157,122,38,53
3323205817,2,99,238,31,11,119
3324830377,2,58,157,57,6,134
3331392737,2,141,8,29,157,40
3280681761,2,157,11,141,67,119
3325839823,2,157,105,122,75,31
3320772323,2,86,53,157,516,105
3324240806,2,16,18,117,40,38
3247185240,2,114,119,122,164,154
3324729988,2,16,6,84,105,157
3271930778,2,31,63,29,141,157
3327994814,2,122,96,40,154,63
3315591504,2,58,134,157,57,51
3321023901,2,67,55,31,114,150
3330058823,2,58,16,238,53,157
3328410099,2,57,19,119,67,238
3325749022,2,29,31,11,238,53
3322999150,2,238,57,157,134,141
3261342487,2,103,53,11,63,119
3320877846,2,10,23,141,105,154
3223134053,2,53,29,122,17,106
3328511924,2,119,99,114,122,238
3313523079,2,40,75,11,114,31
3325091761,2,119,117,105,53,141
3328258333,2,105,53,119,157,90
3218790235,2,55,105,154,114,117
3253754808,2,238,134,114,92,55
3328407482,2,157,164,240,122,67
3271552381,2,157,141,39,53,55
3323027700,2,516,120,110,105,29
3326115772,2,16,29,113,1,245
3322912664,2,67,25,516,21,157
3268696019,2,143,53,51,238,89
3319299070,2,157,114,122,154,53
3287470811,2,9,122,103,57,201
3305979181,2,157,11,122,61,131
3246718790,2,122,10,67,119,24
3327072947,2,498,122,1,238,154
3265747505,2,266,117,23,114,25
3322521561,2,40,114,31,117,61
3323639158,2,157,29,11,40,238
3326630695,2,29,412,33,28,122
3293230465,2,31,141,57,154,238
3326421713,2,90,31,141,29,40
3309269153,2,412,57,40,29,497
3324103266,2,35,238,83,40,16
3324217679,2,238,40,117,-1,57
3262924346,2,141,86,131,114,238
3291270620,2,31,6,19,11,157
3228338755,2,64,122,121,154,119
3325627767,2,24,498,86,38,53
3328562232,2,17,141,202,51,122
3326382713,2,75,19,29,113,122
3322868451,2,114,23,18,67,157
3330341833,2,40,24,113,201,31
3304902726,2,19,157,119,74,113
3248448843,2,53,11,75,90,157
3331012585,2,40,119,75,18,238
3314048404,2,157,498,238,92,42
3265006691,2,10,84,51,91,19
3320797252,2,31,19,39,119,11
3272704335,2,154,497,19,223,157
3319535554,2,157,18,28,103,11
3325465680,2,122,119,117,31,18
3284604422,2,122,24,67,105,412
3289151325,2,18,84,157,64,412
3325681080,2,157,67,141,31,57
3324580213,2,16,18,31,-1,57
3324662377,2,91,25,157,122,141
3329802779,2,67,122,7,141,53
3329352012,2,105,238,122,141,31
3329785001,2,134,498,80,33,427
3329921894,2,131,122,17,19,22
3321089477,2,40,238,61,31,126
3331016802,2,157,498,90,122,31
3312124037,2,51,141,57,55,40
3241800915,2,84,82,23,53,11
3282435268,2,51,245,121,55,31
3324316999,2,122,105,240,157,141
3331268677,2,29,33,18,40,60
3325606660,2,157,141,67,238,245
3241435393,2,114,69,154,38,8
3322418272,2,122,67,157,111,103
3323305495,2,105,31,254,53,134
3291881129,2,75,57,31,202,29
3322319451,2,412,64,164,40,29
3270530272,2,131,238,122,114,90
3288312976,2,75,157,38,57,119
3331563088,2,498,25,19,157,245
3326048926,2,59,141,154,33,53
3329410998,2,163,164,67,92,29
3315917400,2,157,69,238,90,141
3327684054,2,74,105,31,79,121
3319535234,2,34,53,79,40,18
3318803713,2,420,119,19,67,31
3330520742,2,57,31,69,154,40
3330121639,2,53,238,412,157,432
3287641221,2,29,141,89,133,86
3329938031,2,79,51,53,268,86
3278281063,2,122,53,141,157,105
3327594913,2,40,35,19,51,154
3329714742,2,67,103,11,141,51
3309159417,2,238,53,24,89,19
3327890749,2,53,119,157,55,238
3324159994,2,53,412,498,17,105
3329069707,2,141,105,55,238,31
3280576767,2,6,63,141,57,50
3330761477,2,40,119,18,164,122
3283620121,2,114,240,122,117,53
3308355167,2,31,497,157,119,3
3307328629,2,67,51,25,157,92
3312407989,2,238,67,61,141,75
3260974490,2,157,238,53,64,498
3323094704,2,117,154,238,18,75
3327899254,2,75,412,238,31,157
3331117282,2,7,53,24,122,29
3325998586,2,36,53,105,516,92
3281855030,2,31,69,202,119,55
3326498380,2,53,31,51,238,105
3326237338,2,238,157,-1,115,53
3326476515,2,53,31,114,119,117
3233775393,2,157,238,11,29,24
3323307341,2,238,53,141,516,157
3321002540,2,412,8,90,55,141
3267006716,2,141,157,154,1,90
3297183612,2,119,157,24,238,114
3324410245,2,119,40,92,18,412
3323957388,2,157,45,64,141,122
3310824694,2,420,223,53,11,40
3250879159,2,38,143,61,154,51
3325000135,2,40,16,119,59,75
3329566192,2,157,119,117,115,238
3318269945,2,117,40,157,238,114
3236756568,2,117,122,53,498,238
3321027059,2,103,114,122,40,164
3313621865,2,141,16,38,92,69
3317632921,2,40,117,119,122,157
3329823859,2,40,58,238,121,516
3315342132,2,245,122,-1,17,154
3299376196,2,238,29,122,31,63
3280377512,2,157,6,238,154,222
3262047900,2,154,157,51,8,29
3328259423,2,31,83,25,157,40
3322300457,2,18,122,55,57,31
3326587682,2,114,51,48,34,420
3328317596,2,114,99,-1,63,31
3318093347,2,40,117,29,79,31
3284193225,2,6,266,63,122,67
3322174131,2,117,31,104,16,40
3311878738,2,84,45,412,114,31
3264074631,2,84,498,86,53,157
3326841397,2,92,57,157,31,53
3322875177,2,31,122,131,32,90
3271960106,2,51,238,18,154,122
3228843624,2,105,157,238,51,154
3320635399,2,17,117,238,498,122
3326540874,2,57,141,31,29,154
3329001420,2,238,141,99,157,432
3305785711,2,31,63,119,58,29
3280274808,2,19,6,113,62,420
3327542334,2,67,136,105,114,157
3328389241,2,240,31,238,516,157
3331443161,2,40,31,267,113,266
3310785230,2,203,40,141,29,238
3276980546,2,55,61,141,21,23
3329356597,2,266,24,157,420,117
3324616013,2,113,38,55,92,238
3329661964,2,122,157,150,23,53
3327688524,2,79,17,40,31,121
3319961921,2,157,29,67,113,28
3310550069,2,254,24,51,91,103
3317171435,2,19,122,17,119,24
3329059067,2,31,122,141,64,134
3307249894,2,31,64,38,79,75
3327870078,2,25,114,63,133,103
3321520199,2,38,75,516,45,29
3277527390,2,121,92,99,122,11
3282552584,2,53,5,122,157,19
3322546143,2,8,516,157,33,117
3319507399,2,114,69,412,40,60
3324712503,2,18,201,122,96,238
3218331069,2,122,154,92,157,114
3238135043,2,19,122,157,238,136
3297443531,2,157,69,141,412,202
3271582118,2,150,157,7,53,141
3315831141,2,119,154,19,141,57
3327213069,2,31,3,38,114,96
3320958175,2,141,53,11,90,80
3267095332,2,8,117,105,45,122
3306375894,2,53,38,-1,412,119
3301873268,2,429,75,157,64,51
3323361333,2,122,91,498,16,23
3306573739,2,3,11,83,31,7
3329369489,2,29,498,131,90,18
3329021035,2,122,106,18,31,53
3319297055,2,40,113,238,114,31
3281696585,2,119,114,53,412,105
3290079682,2,141,6,75,157,64
3329634118,2,38,25,75,96,141
3330694352,2,245,18,40,117,113
3331174098,2,31,114,53,119,141
3326325202,2,119,53,203,23,157
3330087268,2,18,75,150,238,29
3327952261,2,57,31,154,40,29
3306169518,2,154,7,498,41,105
3225391226,2,157,55,114,103,105
3245307276,2,25,122,74,51,202
3329077987,2,201,40,113,105,154
3307222840,2,53,40,119,105,61
3316693750,2,498,12,53,90,106
3327930550,2,92,55,114,201,105
3319705393,2,412,75,114,516,89
3288994012,2,31,7,157,53,67
3326372034,2,105,77,157,23,90
3261627450,2,11,29,83,134,114
3295355112,2,31,105,67,25,92
3291265768,2,238,7,64,31,11
3289144075,2,35,23,31,412,157
3316742174,2,-1,25,67,157,117
3319248859,2,31,40,69,84,18
3320649777,2,84,57,238,119,150
3328112486,2,105,141,110,84,29
3330765464,2,266,157,96,31,16
3295027194,2,51,238,114,25,57
3271179569,2,141,119,53,99,122
3299498720,2,42,12,36,31,29
