game_ID,team_ID,t2_champ1_sum1,t2_champ1_sum2,t2_champ2_sum1,t2_champ2_sum2,t2_champ3_sum1,t2_champ3_sum2,t2_champ4_sum1,t2_champ4_sum2,t2_champ5_sum1,t2_champ5_sum2
3316096163,2,4,11,4,14,4,7,14,4,4,21
3323369793,2,4,14,12,4,11,4,4,7,4,3
3321627651,2,4,14,4,14,7,4,12,4,4,11
3321812237,2,4,3,4,7,14,4,11,4,4,12
3326699177,2,3,4,11,4,12,4,4,14,7,4
3322549534,2,4,12,4,7,4,12,4,11,3,4
3327219929,2,4,3,11,4,14,4,12,4,4,7
3311674718,2,11,4,12,4,4,3,4,7,1,4
3277451602,2,4,3,11,4,4,7,4,12,4,6
3275409053,2,12,4,4,11,4,14,4,3,7,4
3323086777,2,14,4,4,7,4,11,4,3,12,4
3321466539,2,21,4,14,4,4,11,4,7,12,4
3311774557,2,21,4,4,12,11,4,4,3,14,4
3317575849,2,4,12,14,4,4,14,4,7,11,4
3328299804,2,21,4,4,3,12,4,11,6,7,4
3251563700,2,14,4,7,4,4,3,4,11,12,4
3317565607,2,4,14,4,7,4,11,6,12,14,4
3258579053,2,4,11,4,7,12,4,12,4,4,3
3270870044,2,4,14,4,11,4,12,4,12,4,7
3317412894,2,4,11,12,4,4,14,7,4,14,4
3310916041,2,4,14,11,4,4,3,4,7,6,11
3298031504,2,4,7,21,4,4,3,4,11,12,4
3327788501,2,4,14,3,4,4,11,4,7,4,12
3329921980,2,4,11,4,7,4,3,4,1,12,4
3312246750,2,11,4,7,4,4,12,4,14,4,3
3271416618,2,7,4,11,4,4,3,21,4,12,4
3296486690,2,4,7,4,12,14,4,3,4,11,4
3327598715,2,4,12,11,4,4,3,7,4,21,4
3324810992,2,4,3,4,14,4,12,7,4,11,4
3327655003,2,7,4,4,3,4,12,4,12,4,11
3327358144,2,11,4,12,4,4,7,21,4,4,12
3279409220,2,12,4,6,11,4,14,4,7,4,3
3222113880,2,4,14,4,3,4,7,4,3,4,11
3303452912,2,4,7,4,14,4,12,11,4,14,4
3283425614,2,4,7,4,14,4,3,4,3,11,4
3261119427,2,4,11,3,4,12,4,4,12,14,4
3308614698,2,4,14,7,4,4,11,12,4,14,4
3329802288,2,4,14,12,4,4,11,4,3,4,7
3275577073,2,4,14,6,4,4,11,14,4,7,4
3324156225,2,14,4,3,4,7,4,4,12,4,11
3321817968,2,12,4,3,4,4,7,14,4,4,11
3327314941,2,4,12,11,4,4,7,4,12,3,4
3327319479,2,4,11,4,14,7,4,12,4,4,1
3233362635,2,4,14,11,4,4,7,4,12,4,7
3330684767,2,4,3,7,4,14,4,4,12,11,4
3315591959,2,4,3,14,4,4,7,6,11,4,14
3322994765,2,4,12,4,7,11,14,12,4,14,4
3329864828,2,12,4,7,4,4,7,4,11,3,4
3268444652,2,4,3,4,12,7,4,4,14,4,11
3328333942,2,4,7,4,14,4,11,4,14,12,4
3324567728,2,4,7,4,3,4,6,11,4,4,12
3329836063,2,4,21,11,4,4,12,4,3,4,7
3327481182,2,4,11,12,4,4,3,7,4,4,14
3330178522,2,4,21,12,4,7,4,4,3,11,4
3329074609,2,4,12,11,4,14,4,21,4,4,7
3283485491,2,4,7,11,4,12,4,7,4,14,4
3313277640,2,7,4,11,4,4,3,4,12,4,12
3247409498,2,4,7,4,3,4,3,12,4,11,4
3328511379,2,4,12,4,11,12,4,4,3,4,7
3319017232,2,4,11,4,14,12,4,4,14,4,7
3319887900,2,4,12,4,14,4,11,4,7,4,3
3330500064,2,4,7,3,4,4,12,12,4,4,11
3329155656,2,7,4,14,4,4,3,12,4,4,11
3320024685,2,3,4,3,4,14,4,11,4,7,4
3319949495,2,4,12,4,14,4,3,4,7,11,4
3305885465,2,7,4,4,11,12,4,4,3,12,4
3234603180,2,4,14,11,4,14,4,4,12,4,7
3319357000,2,14,4,11,3,7,4,3,4,12,4
3331110502,2,4,21,4,12,4,11,7,4,14,4
3262384192,2,11,4,7,4,4,12,14,4,4,1
3324355126,2,4,14,4,6,7,4,4,11,3,4
3307051938,2,4,7,11,4,14,4,4,12,14,4
3323071286,2,4,12,4,3,4,11,4,7,12,4
3322994651,2,7,4,3,4,14,4,4,12,4,11
3327331017,2,21,4,4,11,4,3,4,12,4,7
3299361412,2,4,1,4,3,7,4,4,11,4,12
3324194055,2,11,4,3,4,21,4,4,12,4,7
3323310095,2,14,4,4,7,12,4,4,3,11,4
3321380062,2,4,12,14,4,11,4,12,4,7,4
3330913275,2,4,7,4,11,12,4,4,21,4,14
3326179611,2,4,21,4,3,4,12,7,4,11,3
3321297629,2,7,4,4,21,4,3,4,11,12,4
3252525621,2,4,14,14,4,7,4,4,3,11,4
3317761056,2,4,11,4,7,3,4,4,14,14,4
3218337002,2,14,4,11,4,12,4,4,3,7,4
3317803132,2,4,14,14,4,11,4,12,4,7,4
3306356098,2,4,7,4,12,4,11,14,4,4,3
3330833506,2,11,4,14,4,4,3,7,4,4,12
3247181206,2,4,7,4,12,21,4,11,4,3,4
3330793641,2,7,4,4,11,4,14,12,4,3,4
3328637011,2,4,7,4,12,3,4,4,3,11,4
3326682522,2,4,14,4,11,7,4,4,3,4,12
3317870388,2,4,11,4,12,4,3,12,4,4,7
3315757784,2,4,14,4,1,4,11,4,12,7,4
3318808687,2,12,6,3,4,14,4,4,7,11,4
3275429411,2,4,14,7,4,4,3,4,12,4,11
3318251009,2,12,4,3,4,4,21,4,7,11,4
3329669931,2,4,12,4,11,6,4,7,4,3,4
3266564331,2,11,6,12,4,3,4,7,4,3,4
3323322553,2,11,4,4,7,4,3,7,4,12,4
3320614705,2,4,14,4,11,4,3,4,12,4,7
3320774012,2,12,4,7,4,11,4,12,4,4,14
3323360538,2,4,7,12,4,4,3,4,21,11,4
3326853621,2,4,14,4,11,4,3,12,4,7,4
3319748912,2,14,4,7,4,21,4,11,4,4,12
3328519650,2,4,11,7,4,12,4,3,4,21,4
3315666597,2,4,14,4,7,12,4,4,11,4,3
3327799471,2,4,14,4,12,11,4,3,4,4,7
3254048460,2,4,11,4,12,7,4,14,4,4,3
3315836413,2,4,3,7,4,4,14,4,11,4,12
3306352505,2,4,14,4,7,7,4,4,11,7,12
3329987554,2,4,12,4,3,11,4,12,4,7,4
3329874892,2,11,6,4,7,6,4,12,4,3,4
3310614973,2,4,12,4,7,12,4,11,4,14,4
3318911529,2,4,14,4,11,4,3,4,7,4,14
3310621592,2,4,3,12,4,7,4,11,6,14,4
3275629276,2,12,4,11,6,7,4,14,4,4,3
3323446399,2,4,14,7,4,4,12,4,3,4,11
3265924481,2,14,4,4,7,4,12,4,14,11,4
3331430605,2,7,4,4,14,4,11,4,12,3,4
3275188220,2,12,4,4,7,4,11,4,14,4,14
3319914667,2,4,7,4,12,4,14,11,4,4,3
3320704687,2,4,14,12,4,12,4,4,7,11,4
3246376392,2,4,7,12,4,4,12,11,4,4,14
3327879358,2,4,14,4,11,4,7,14,4,6,4
3252084213,2,14,11,7,4,4,12,3,4,4,14
3323495667,2,4,3,4,14,4,7,4,11,12,4
3330982055,2,21,4,7,4,4,3,4,11,4,12
3279088338,2,4,11,4,12,7,4,4,7,4,3
3324640199,2,3,4,4,11,4,3,4,7,4,12
3317957100,2,4,12,4,14,7,4,14,4,11,4
3313016147,2,4,12,14,4,11,4,4,7,4,3
3311526575,2,4,11,4,7,3,4,4,12,3,4
3226207999,2,4,3,4,14,11,4,4,7,4,3
3329858238,2,12,4,7,4,11,4,4,3,4,14
3329118867,2,11,4,4,7,3,4,14,4,12,4
3323090521,2,4,14,11,4,4,14,4,7,4,7
3326758447,2,4,11,4,7,12,4,4,12,4,14
3308625896,2,4,7,4,11,14,4,4,12,3,4
3321835919,2,11,4,4,7,12,4,3,4,3,4
3268444484,2,14,4,12,4,11,4,4,3,4,7
3316933233,2,4,14,12,4,11,4,21,4,7,4
3324369798,2,12,4,4,7,4,3,4,14,11,4
3298185480,2,4,14,4,11,12,4,7,4,4,3
3303150322,2,14,4,12,4,3,4,4,11,7,4
3320039876,2,7,4,12,4,14,4,11,4,4,3
3298185115,2,7,4,14,4,3,4,4,12,4,11
3324292248,2,14,4,4,7,14,4,11,4,4,12
3238445036,2,4,7,11,4,4,3,4,7,7,4
3319854311,2,4,14,14,12,11,4,7,4,4,3
3266985240,2,12,4,4,21,4,7,4,7,11,4
3281184926,2,4,7,4,14,3,4,11,4,14,4
3329983287,2,7,4,14,4,4,14,11,4,4,14
3220998617,2,4,7,12,4,4,11,14,4,4,3
3327872924,2,4,12,11,4,4,3,4,14,7,4
3279248365,2,14,4,11,4,4,7,14,4,12,4
3231940722,2,3,4,12,4,11,4,4,7,4,21
3301515408,2,4,7,4,14,4,3,11,4,4,12
3309247411,2,14,4,12,4,4,7,11,4,3,4
3323259326,2,7,4,11,4,3,4,4,3,4,12
3330110748,2,4,7,3,4,12,4,4,12,11,4
3330492235,2,4,12,14,4,7,4,4,11,3,4
3313532751,2,4,3,4,7,4,12,4,11,14,4
3324451286,2,4,14,4,3,12,4,6,11,7,4
3261473159,2,12,4,4,7,4,3,14,4,11,4
3267764149,2,4,7,4,3,14,4,4,11,4,3
3329874702,2,14,4,4,3,11,4,4,7,4,12
3278041877,2,4,11,4,6,7,4,4,12,3,4
3268290071,2,4,7,11,4,4,12,4,12,4,3
3308267814,2,4,14,7,4,4,3,11,4,4,12
3330243205,2,12,4,4,14,4,11,3,4,4,7
3329518938,2,4,3,4,14,4,12,11,4,7,4
3329911631,2,4,14,12,4,4,7,4,3,11,4
3326639587,2,7,4,11,4,3,4,12,4,4,7
3283403883,2,4,21,7,4,3,4,11,4,14,4
3321478061,2,4,11,4,12,4,14,4,11,4,7
3287070949,2,14,4,11,4,7,4,14,4,4,12
3317106907,2,4,3,4,12,4,7,4,12,4,11
3329422565,2,11,4,4,3,4,14,4,7,4,14
3284477594,2,4,7,4,14,4,12,4,14,4,11
3318754478,2,14,4,11,4,12,4,4,7,4,3
3319290065,2,12,4,4,11,14,4,14,4,4,7
3329055848,2,4,7,12,6,14,4,4,3,4,11
3226965100,2,12,4,3,4,4,7,4,11,14,4
3329277821,2,14,11,4,14,4,7,12,4,6,4
3329120765,2,14,4,4,12,4,11,4,3,4,7
3277355164,2,4,12,4,14,7,4,11,4,4,3
3269474771,2,7,4,4,12,4,14,4,11,4,3
3313541843,2,3,4,21,4,4,11,4,12,4,7
3308800466,2,4,3,7,4,4,21,4,12,11,6
3320953377,2,4,14,4,12,4,7,11,4,4,3
3283414081,2,4,14,11,4,4,7,12,4,3,4
3310727201,2,4,11,7,4,14,4,3,4,4,12
3317586289,2,4,11,4,12,7,4,3,4,12,4
3307059833,2,4,12,3,4,11,4,7,4,4,14
3306956059,2,7,4,11,4,4,14,4,3,12,4
3312910856,2,3,4,4,3,4,7,12,4,11,4
3249933291,2,3,4,4,7,11,4,14,4,12,4
3321727349,2,14,4,7,4,12,4,11,4,1,4
3321219294,2,4,6,4,11,4,7,3,4,12,4
3296242474,2,14,4,11,6,4,12,4,7,4,3
3320910671,2,4,7,11,4,4,12,14,4,4,12
3329511935,2,4,12,4,3,4,11,4,14,4,7
3318362694,2,11,4,4,12,14,4,3,4,4,7
3313170074,2,4,11,4,7,4,14,12,4,4,6
3324989064,2,12,4,11,4,4,7,4,3,14,4
3272694389,2,4,12,14,4,14,4,11,4,7,4
3254265831,2,12,4,7,4,4,11,4,3,12,4
3328249884,2,3,4,4,12,7,4,4,11,4,14
3327593982,2,7,4,4,3,4,12,4,14,4,11
3287165305,2,14,4,4,14,7,4,14,4,11,4
3323203564,2,14,4,12,4,7,4,11,4,4,3
3265910658,2,4,7,11,4,4,21,12,4,4,14
3328107337,2,4,11,4,14,4,12,4,7,4,3
3331114351,2,4,11,3,4,4,7,4,3,4,14
3324359114,2,14,4,4,14,11,4,3,4,7,4
3324582147,2,4,21,4,11,4,12,4,14,7,4
3325848480,2,4,11,3,4,12,4,4,7,4,6
3269019950,2,4,12,4,11,4,3,12,4,4,7
3327308206,2,4,7,4,6,4,14,12,4,11,4
3278318379,2,7,4,3,4,4,11,4,12,14,4
3328247695,2,11,4,4,7,12,4,4,12,4,6
3290252641,2,3,4,4,12,4,11,4,21,4,7
3319046364,2,4,11,14,4,4,12,12,4,4,14
3314295327,2,4,7,4,11,4,21,4,3,7,4
3305048461,2,4,11,12,4,7,4,4,14,4,3
3312401446,2,7,4,4,12,4,14,4,3,4,11
3319593067,2,4,7,3,4,4,11,14,4,12,4
3324987728,2,4,14,4,7,4,11,4,21,12,4
3282625561,2,4,14,14,4,4,7,12,4,11,4
3223050749,2,7,4,4,3,4,14,14,11,4,12
3277795242,2,4,3,14,4,11,6,21,4,4,7
3302435458,2,4,7,11,4,4,12,4,3,12,4
3328301558,2,4,12,4,14,4,7,4,11,4,21
3286014243,2,12,4,4,1,4,7,3,4,11,4
3329059687,2,4,14,11,4,4,3,7,4,4,7
3321293026,2,14,4,4,7,4,21,12,4,11,4
3305980269,2,4,11,4,14,7,4,12,6,4,14
3325110239,2,4,11,4,7,4,14,4,12,4,14
3326436960,2,4,12,11,4,4,12,7,4,4,14
3319011616,2,11,4,12,4,14,4,7,4,3,4
3329931018,2,4,21,4,12,4,11,7,4,4,3
3323099789,2,11,4,4,3,7,4,4,14,12,4
3329333857,2,7,4,14,4,4,11,4,12,4,12
3323356000,2,12,4,3,4,4,1,11,4,4,14
3328351742,2,14,4,4,3,11,4,12,4,7,4
3246658260,2,4,14,4,11,4,14,3,4,4,7
3326757530,2,7,4,14,4,4,3,4,14,11,4
3220758680,2,4,7,11,4,3,4,14,4,12,4
3313931988,2,4,12,3,4,21,4,7,4,11,4
3315982885,2,4,14,4,12,4,6,4,11,7,4
3283486425,2,4,14,4,14,4,7,4,12,4,11
3326869950,2,14,4,14,11,4,7,12,4,4,14
3327635957,2,4,14,11,4,4,14,7,4,4,12
3316926329,2,4,14,4,12,7,4,4,11,3,4
3295084948,2,11,4,4,7,14,4,12,4,14,4
3312227372,2,4,3,4,11,6,4,4,7,4,12
3306575896,2,3,4,4,7,12,4,4,11,14,4
3315830050,2,14,4,4,12,4,11,7,4,4,3
3274500617,2,4,14,4,14,4,7,4,3,4,11
3323353662,2,4,12,4,3,4,11,3,4,7,4
3255135681,2,7,4,4,11,4,14,12,4,4,14
3328056520,2,4,7,4,11,12,4,4,14,4,14
3286655401,2,4,3,4,12,7,4,11,4,4,14
3331037568,2,11,4,12,4,14,4,4,1,7,4
3330925781,2,4,7,4,14,11,4,4,12,4,12
3288304709,2,3,4,7,4,11,4,4,14,4,3
3296649390,2,12,4,4,14,1,4,11,4,4,21
3318633282,2,4,11,3,4,4,12,7,4,14,4
3280811062,2,3,4,21,4,4,7,4,12,14,11
3328035942,2,4,12,12,4,7,4,3,4,6,11
3307205085,2,14,4,4,7,4,6,4,11,4,12
3260095857,2,4,3,4,7,14,4,4,12,4,11
3316925646,2,4,3,11,4,4,7,4,12,12,4
3300253705,2,3,4,4,7,11,4,6,12,4,14
3319489740,2,11,4,12,4,7,4,3,4,7,4
3320638694,2,4,11,4,12,4,3,4,7,4,14
3322544202,2,4,11,4,7,14,4,12,4,4,3
3246147990,2,4,14,4,7,12,4,3,4,11,4
3329302720,2,4,12,7,4,4,6,11,4,4,3
3329522260,2,14,4,3,4,7,4,4,11,14,4
3290202843,2,4,11,4,3,12,6,4,7,14,4
3321272800,2,4,12,7,4,11,4,14,4,4,21
3317075231,2,4,7,11,4,4,21,4,12,4,3
3323991507,2,12,4,14,4,11,4,4,7,3,4
3313629008,2,4,14,11,4,12,4,7,4,3,4
3323098990,2,12,4,14,4,7,4,4,3,11,4
3276434175,2,4,7,4,11,4,3,14,4,12,4
3243392182,2,4,7,11,4,4,12,4,14,14,4
3323206107,2,14,4,4,14,7,4,4,11,4,12
3285296040,2,4,14,12,4,4,11,4,7,3,4
3317865272,2,4,7,4,12,4,11,12,4,4,3
3323080495,2,11,4,4,14,14,4,4,7,4,12
3326857219,2,4,7,3,4,4,21,12,4,11,4
3296644973,2,11,4,4,3,12,4,4,7,4,14
3327311348,2,4,12,3,4,4,6,4,7,4,11
3328385675,2,4,11,4,14,7,4,4,12,4,14
3326022507,2,4,7,6,11,4,12,7,4,3,4
3254983502,2,11,4,14,4,12,4,14,4,4,7
3298633638,2,3,4,4,7,11,4,21,4,4,12
3267069436,2,4,3,4,12,7,4,4,11,4,14
3267157364,2,4,12,4,11,4,7,12,4,3,4
3329496200,2,11,4,3,4,14,4,7,4,4,12
3329687691,2,4,12,3,4,11,4,7,4,4,12
3220481605,2,4,7,3,4,21,4,4,11,12,4
3261241614,2,12,4,11,4,3,4,4,3,4,7
3261118447,2,3,4,4,7,12,4,4,14,4,11
3267205984,2,4,7,4,11,4,14,4,7,4,12
3309455317,2,12,4,3,4,4,14,11,4,7,4
3326636773,2,4,3,12,4,6,11,7,4,14,4
3329264569,2,11,4,4,12,4,14,3,4,7,4
3235028158,2,4,11,12,4,4,14,14,4,12,4
3325493077,2,4,14,4,7,11,4,4,14,4,12
3317007670,2,4,7,4,12,4,11,21,4,4,3
3285783843,2,4,6,11,4,7,4,14,4,4,12
3290251376,2,4,7,4,3,4,12,4,11,4,6
3253492661,2,4,12,4,14,7,4,4,11,4,14
3328823838,2,4,14,7,4,4,12,4,14,4,11
3319167714,2,4,11,4,14,3,4,7,4,4,12
3272746790,2,12,4,4,7,3,4,4,14,11,4
3328484463,2,4,12,4,14,4,6,4,7,4,11
3287564462,2,3,4,4,7,14,4,4,12,4,11
3264506882,2,3,4,12,4,14,4,7,4,4,11
3328481635,2,11,4,4,3,4,12,14,4,4,7
3326636306,2,6,4,4,14,4,11,4,12,4,7
3327227821,2,12,4,4,14,4,11,4,7,12,4
3326332946,2,4,11,4,7,4,21,4,12,1,4
3328964914,2,7,4,4,12,4,3,4,14,11,4
3270154700,2,4,7,4,12,3,4,21,4,11,4
3325469532,2,4,3,4,11,4,21,12,4,7,4
3297656485,2,4,3,4,7,11,4,14,4,12,4
3331173925,2,12,4,4,14,11,4,4,7,3,4
3310627690,2,3,4,4,7,1,4,4,12,4,11
3248972604,2,21,4,4,3,4,7,4,11,4,12
3329152124,2,12,4,12,4,11,4,4,7,14,4
3319013919,2,4,12,4,14,7,4,4,14,11,4
3321560670,2,4,11,4,12,14,4,4,7,4,21
3325847083,2,4,3,4,7,12,4,11,4,14,4
3328337250,2,14,4,4,7,12,4,4,12,11,4
3312431467,2,7,4,12,4,4,7,11,4,4,3
3320723613,2,21,4,4,11,4,7,12,6,3,4
3222115520,2,14,4,4,7,4,3,4,11,4,12
3322391090,2,4,12,14,4,4,11,4,7,4,14
3284063937,2,4,11,4,3,4,7,4,12,12,4
3326077740,2,3,4,12,4,4,7,4,3,4,11
3324100094,2,4,12,4,11,4,14,4,7,21,4
3290867561,2,4,7,4,14,4,14,3,4,11,4
3323137593,2,4,7,3,4,12,4,4,21,4,11
3268504824,2,7,4,4,3,14,4,4,14,4,11
3321285835,2,4,12,4,7,11,4,4,3,3,4
3231950339,2,4,14,4,12,4,1,4,11,4,7
3220377546,2,4,7,4,11,12,4,3,4,4,12
3325097757,2,7,4,4,11,4,3,14,4,4,12
3329178706,2,4,12,4,11,4,3,4,7,4,14
3321162360,2,11,4,7,4,14,4,6,12,4,14
3216201639,2,14,4,11,4,3,4,7,4,4,12
3328260283,2,12,4,4,14,11,4,4,14,7,4
3328766221,2,4,12,11,4,4,3,4,7,14,4
3325806680,2,4,12,7,4,4,12,4,11,14,4
3239897738,2,4,12,3,4,4,11,7,4,3,4
3329264764,2,4,12,14,4,4,11,4,7,3,4
3311187537,2,11,6,4,3,4,7,14,4,4,3
3244424982,2,3,4,12,4,7,4,12,4,4,11
3313855983,2,4,11,3,4,7,4,4,12,14,4
3324885166,2,4,12,4,14,4,14,4,11,4,7
3253453238,2,12,4,7,4,4,11,4,1,4,3
3316090153,2,4,7,11,4,4,12,14,4,4,14
3331457498,2,4,11,4,7,3,4,4,14,4,12
3319793248,2,11,4,4,3,4,7,4,12,12,4
3310522581,2,12,4,14,4,11,4,4,3,4,7
3291124040,2,4,11,4,12,6,4,7,4,3,4
3322573751,2,4,12,7,4,4,14,4,21,11,4
3324973492,2,11,4,7,4,4,3,7,4,4,12
3330025405,2,7,4,3,4,4,12,4,11,4,21
3331015281,2,4,14,12,4,11,4,7,4,12,4
3329735822,2,14,4,7,4,4,11,12,4,6,4
3324191477,2,12,4,4,12,4,3,7,4,4,11
3254217928,2,14,4,4,11,4,7,4,14,14,4
3215465960,2,6,12,7,4,11,4,4,3,14,4
3330923460,2,4,14,12,4,21,4,4,11,7,4
3274228799,2,14,4,4,7,11,4,3,4,12,4
3289312972,2,12,4,4,11,14,4,4,3,4,7
3325084086,2,4,11,12,4,4,14,3,4,7,4
3266470830,2,7,4,3,4,11,4,14,4,12,4
3325095130,2,3,4,4,14,4,11,6,4,7,4
3324526289,2,4,12,3,4,3,4,4,7,4,11
3312121388,2,4,7,11,4,14,4,4,12,4,3
3322501774,2,4,12,3,4,7,4,4,11,4,21
3310991787,2,4,3,4,7,11,4,14,4,4,12
3300773759,2,11,4,4,7,4,14,4,3,4,12
3306954564,2,14,4,4,3,4,7,11,4,4,12
3321991780,2,7,4,4,11,4,12,4,7,4,14
3323886191,2,7,4,21,4,12,4,6,11,4,14
3330688371,2,4,14,4,7,11,4,4,14,14,4
3311506658,2,4,14,4,7,4,12,4,14,4,11
3303274131,2,4,11,3,4,4,14,7,4,12,4
3324577888,2,4,11,4,3,4,7,12,4,4,7
3314385610,2,4,12,4,14,3,4,11,4,4,7
3287008640,2,12,4,7,4,12,4,4,3,4,11
3317260000,2,4,12,4,21,11,4,4,7,3,4
3331488413,2,3,4,12,4,4,7,4,21,11,4
3326749285,2,4,7,4,3,4,14,4,14,11,4
3328988045,2,4,21,4,12,7,4,4,11,3,4
3329412762,2,4,3,7,4,4,3,4,12,4,11
3249834581,2,3,4,7,4,12,4,6,4,11,4
3329273457,2,12,4,4,7,4,11,14,4,3,4
3325842197,2,4,7,4,11,4,14,4,3,4,12
3324090975,2,4,12,11,4,7,4,3,4,4,14
3226787249,2,4,11,3,4,4,7,4,21,4,12
3324100473,2,4,6,4,3,4,12,4,11,7,4
3233079417,2,4,12,7,4,4,3,4,14,11,4
3320871475,2,4,14,4,11,7,4,14,4,4,14
3323093758,2,14,4,4,7,4,14,4,11,12,4
3302844204,2,4,6,12,4,4,11,4,7,3,4
3238312590,2,4,12,4,7,3,4,4,11,4,14
3228898935,2,4,12,7,4,4,3,11,4,21,4
3325748087,2,7,4,4,12,4,12,11,4,3,4
3307243931,2,4,7,4,14,14,4,4,11,4,14
3324716634,2,21,4,4,11,3,4,7,4,12,4
3317079465,2,4,7,4,12,4,11,4,3,3,4
3319653199,2,21,4,12,4,11,4,7,4,3,4
3238134519,2,11,6,14,4,7,4,4,21,14,4
3234755057,2,11,4,4,12,12,4,4,7,4,3
3328315811,2,4,3,12,4,4,14,4,7,11,4
3321808856,2,4,14,7,4,14,4,3,4,4,11
3276332507,2,4,11,12,4,4,3,4,7,4,21
3285361611,2,7,4,11,4,4,12,14,4,3,4
3315340870,2,4,3,4,11,4,7,4,12,4,3
3325614530,2,4,6,4,12,3,4,4,11,4,7
3329831458,2,3,4,4,1,12,4,11,4,7,4
3324832999,2,4,3,12,4,3,4,4,11,7,4
3243537920,2,4,7,4,3,4,12,4,21,4,11
3329840210,2,4,3,6,4,4,3,6,11,4,7
3326860293,2,21,4,4,11,7,4,12,4,4,7
3298172608,2,4,12,4,14,4,7,11,4,4,14
3326071453,2,14,4,11,4,4,12,7,4,14,4
3311141510,2,4,12,7,4,4,11,4,14,4,21
3304923998,2,4,12,21,4,4,3,4,11,7,4
3328536839,2,4,12,4,11,4,12,7,4,4,3
3324250972,2,7,4,4,14,4,21,4,11,4,14
3331651324,2,7,4,3,4,4,3,11,4,6,12
3250530144,2,4,14,4,3,4,11,7,4,4,14
3323088593,2,4,7,4,12,11,14,4,14,3,4
3328160834,2,4,7,3,4,4,14,4,11,12,4
3329467923,2,4,7,4,11,4,3,14,4,4,12
3234194857,2,3,4,7,4,11,4,4,6,4,12
3272222792,2,4,7,4,6,4,12,4,14,4,11
3271359162,2,4,7,11,4,4,12,4,21,4,3
3329468670,2,4,14,3,4,12,4,11,4,7,4
3314214751,2,4,7,12,4,4,14,14,4,4,11
3268524942,2,4,14,4,11,4,12,4,12,4,7
3327960009,2,14,4,11,4,12,4,4,3,4,7
3329775219,2,12,4,4,12,4,14,4,11,7,4
3306167303,2,3,4,4,14,4,7,12,4,4,11
3308424457,2,4,3,4,7,12,4,6,11,4,12
3327754098,2,4,3,14,4,4,7,12,4,4,11
3327689200,2,7,4,4,14,4,11,4,12,3,4
3312244757,2,4,11,3,4,12,4,7,4,3,4
3325851032,2,4,11,4,3,4,14,4,11,4,7
3327604766,2,11,4,7,4,3,4,21,4,12,4
3273916435,2,4,14,7,4,4,12,21,4,11,4
3314476765,2,4,12,4,7,14,4,11,4,3,4
3328074864,2,4,7,11,4,4,12,3,4,21,4
3228616635,2,11,4,3,4,7,4,12,4,4,12
3305218710,2,12,4,7,4,14,4,4,11,3,4
3327589279,2,4,14,4,14,4,11,4,7,4,12
3279349772,2,4,3,4,11,4,7,12,4,12,4
3326570568,2,6,4,11,4,7,4,3,4,4,12
3324405600,2,14,4,7,4,4,12,4,11,4,3
3242811448,2,3,4,4,14,11,14,4,7,4,12
3239816921,2,4,12,4,11,7,4,4,14,3,4
3247246494,2,4,12,7,4,4,7,14,4,11,4
3313454214,2,14,4,4,7,4,3,6,11,12,4
3323306731,2,4,7,21,14,3,4,4,11,4,12
3277099311,2,4,7,7,4,4,12,4,3,11,4
3312146461,2,3,4,14,4,7,4,11,4,4,12
3284094501,2,11,4,4,7,4,3,4,3,12,4
3328911581,2,7,4,14,4,12,4,4,11,4,14
3224838164,2,4,3,4,7,4,11,21,4,6,12
3323240887,2,4,11,12,4,4,12,7,4,4,3
3315171460,2,12,4,4,14,4,11,7,4,3,4
3325292432,2,4,7,4,14,4,11,14,4,4,12
3326023909,2,4,3,7,4,4,21,11,4,4,12
3330060040,2,12,4,11,4,3,4,21,4,7,4
3269261967,2,4,3,4,11,7,4,12,4,4,14
3328354104,2,4,14,4,3,7,4,4,11,4,12
3318388888,2,12,4,4,7,4,14,4,3,4,11
3329271058,2,12,4,11,4,14,4,4,3,7,4
3328170258,2,4,7,14,4,4,12,12,4,4,11
3319892191,2,4,12,11,4,4,7,4,3,4,14
3321716572,2,4,11,4,12,14,4,4,7,4,6
3324050334,2,7,4,4,3,11,4,4,14,4,12
3315505153,2,3,4,4,7,12,4,4,11,4,14
3293584736,2,4,11,3,4,14,4,4,14,7,4
3232794366,2,4,11,4,7,3,4,12,4,3,4
3331458358,2,7,4,3,4,4,12,4,1,4,11
3226283885,2,7,4,4,3,4,7,4,11,4,12
3329928120,2,3,4,7,4,14,4,11,4,12,4
3305992876,2,4,14,4,7,3,4,4,12,4,11
3320879037,2,4,12,4,3,7,4,4,12,4,11
3279308164,2,4,12,4,7,4,14,4,11,4,14
3277678919,2,4,12,4,7,4,3,4,11,4,3
3287429143,2,11,4,12,4,14,4,4,3,4,7
3326370999,2,4,3,4,21,4,7,11,4,12,4
3327936047,2,4,12,4,7,14,4,4,11,3,4
3320729996,2,4,12,4,3,4,7,4,11,3,4
3320451918,2,4,12,4,14,4,11,7,3,4,7
3323881135,2,7,4,4,3,4,11,4,12,4,21
3266252701,2,4,3,4,7,4,12,4,11,4,7
3272034850,2,7,4,4,12,11,4,21,4,4,11
3324243362,2,4,3,12,4,4,11,3,4,7,4
3274824068,2,4,12,4,11,14,4,7,4,14,4
3315183662,2,4,11,7,4,12,4,4,3,4,12
3319193813,2,4,7,4,3,4,11,4,14,4,14
