game_ID,team_ID,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills
3329721500,2,2,0,0,0,0
3329361282,2,9,1,1,3,0
3319711252,2,1,0,0,2,0
3325722767,2,5,1,1,0,1
3276187702,2,4,0,0,2,0
3321184360,2,10,3,2,3,1
3317920360,2,5,1,0,3,0
3265319514,2,8,1,1,3,1
3309436567,2,2,0,0,0,0
3293087131,2,7,1,1,2,0
3286841205,2,10,2,1,3,0
3327995706,2,9,1,0,2,0
3291581809,2,11,3,1,1,1
3223387097,2,8,1,1,2,0
3269260749,2,4,0,0,2,0
3326858211,2,11,3,0,2,0
3322547663,2,0,0,0,0,0
3282557025,2,5,0,0,2,1
3329071303,2,11,3,1,1,1
3319111404,2,5,0,0,0,0
3293368722,2,10,2,2,4,1
3327736453,2,2,0,0,0,0
3311063082,2,7,1,0,3,0
3290316905,2,10,2,2,2,0
3316086488,2,9,2,1,3,0
3261499248,2,9,1,1,3,0
3216908489,2,0,0,0,0,0
3327359896,2,8,1,0,1,1
3298953168,2,0,0,0,0,0
3326000928,2,1,0,0,0,0
3244868764,2,4,0,0,2,0
3326027259,2,7,2,0,2,1
3317412442,2,7,1,1,2,0
3297758225,2,11,3,1,2,1
3236977413,2,5,0,0,2,1
3223349365,2,3,0,0,1,0
3311413654,2,0,0,0,0,0
3329675561,2,10,2,0,4,1
3276721220,2,3,0,0,0,0
3318059777,2,6,1,0,1,0
3305048221,2,11,3,1,2,0
3323861226,2,2,0,0,2,0
3311343071,2,8,1,1,2,0
3329261202,2,2,0,0,1,0
3329214139,2,5,0,0,2,0
3304839435,2,3,0,1,1,1
3331238898,2,2,0,0,1,0
3223340863,2,2,0,0,0,0
3274513276,2,9,2,1,2,0
3329636068,2,0,0,0,2,0
3319288861,2,10,2,1,2,0
3298018944,2,7,1,2,0,0
3326004905,2,0,0,0,1,0
3313546022,2,5,1,0,1,0
3328118453,2,11,3,1,3,1
3283571816,2,5,1,1,0,0
3326374698,2,5,0,0,1,1
3322822484,2,4,0,2,3,0
3304305585,2,2,0,0,2,0
3328380498,2,0,0,0,0,0
3322556499,2,1,0,0,0,0
3310123729,2,2,0,0,1,0
3264188011,2,5,0,0,1,0
3288227031,2,10,2,1,2,0
3326425118,2,1,0,0,1,0
3313791303,2,10,1,2,2,0
3322830679,2,5,0,0,0,0
3326181204,2,11,2,0,2,0
3328296361,2,10,3,1,5,0
3327745335,2,11,5,1,4,1
3319582704,2,5,0,0,3,0
3230899500,2,2,0,0,2,0
3319775181,2,10,3,2,3,1
3254262347,2,10,2,1,3,0
3319806343,2,3,0,0,2,0
3275428110,2,10,2,1,2,0
3329536964,2,9,2,1,1,0
3286850142,2,10,3,0,2,1
3309433702,2,9,1,2,2,0
3330004490,2,1,0,0,1,0
3327238739,2,4,0,0,1,0
3316075595,2,2,0,0,0,0
3329983523,2,4,0,0,2,1
3331111505,2,2,0,0,0,0
3319867316,2,6,2,1,2,0
3324352194,2,7,1,1,0,0
3320793353,2,1,0,0,0,0
3284058542,2,2,0,0,0,0
3309470054,2,11,4,1,1,0
3310726133,2,3,0,2,0,0
3324793567,2,10,1,0,4,0
3230506464,2,7,1,2,1,0
3324717077,2,10,2,1,1,0
3326478495,2,2,0,0,0,0
3322617461,2,10,2,1,2,0
3321023285,2,0,0,0,0,0
3248903855,2,4,0,0,1,0
3286090811,2,7,1,0,2,0
3321160476,2,0,0,0,1,0
3331068920,2,2,0,0,0,1
3331487200,2,11,3,1,1,0
3324351858,2,4,0,0,0,0
3330332236,2,3,0,0,3,0
3320252121,2,3,0,1,2,0
3322657425,2,10,3,0,3,0
3264023921,2,2,0,0,0,0
3287413305,2,11,3,1,2,0
3286824117,2,7,1,1,5,0
3283692968,2,10,3,0,3,1
3315676472,2,7,2,1,4,1
3329880287,2,9,2,0,2,0
3256851404,2,9,1,1,3,1
3322921028,2,1,0,0,2,0
3330656762,2,8,1,1,2,0
3324035690,2,3,0,0,0,1
3313541180,2,7,1,1,2,0
3314032288,2,2,0,1,0,0
3328302993,2,3,0,0,0,0
3316157443,2,10,2,0,2,1
3262566023,2,8,3,0,0,0
3316922934,2,9,1,1,3,1
3292655961,2,4,0,1,1,0
3330497092,2,0,0,0,0,0
3329056233,2,11,3,1,5,0
3321370086,2,4,0,0,1,0
3330967396,2,8,1,1,2,1
3321237209,2,11,3,1,1,1
3324527100,2,11,3,1,4,0
3252043741,2,10,2,1,2,1
3277839897,2,4,0,0,0,0
3317165788,2,7,0,0,1,0
3328402883,2,7,1,0,3,0
3235906751,2,2,0,0,1,0
3249928875,2,8,1,2,3,0
3317642539,2,0,0,0,1,0
3319794543,2,0,0,0,0,0
3280426829,2,4,0,0,0,0
3236008776,2,2,0,0,1,0
3329973464,2,10,1,1,4,0
3280461546,2,7,1,1,1,0
3318753342,2,0,0,0,0,0
3275902499,2,0,0,0,1,0
3307797106,2,9,1,1,3,1
3268298646,2,5,0,1,2,0
3301296189,2,3,0,0,1,0
3269464102,2,11,3,0,3,0
3318681419,2,4,0,0,2,0
3326191167,2,4,0,0,4,0
3322282761,2,11,3,1,2,1
3329261041,2,3,0,0,0,1
3326235618,2,9,2,1,1,0
3279563100,2,0,0,0,0,0
3243244573,2,8,1,0,4,0
3309462813,2,5,0,0,2,1
3329830474,2,5,0,0,2,0
3325784626,2,7,1,1,2,1
3311871924,2,10,2,1,2,0
3326676298,2,3,0,1,3,1
3321554365,2,11,2,1,5,0
3330068401,2,9,4,3,2,0
3322862688,2,6,0,0,2,0
3331119772,2,1,0,0,0,0
3310991824,2,0,0,0,0,0
3277203016,2,8,1,1,3,1
3320712388,2,2,0,0,0,0
3252498604,2,9,1,0,1,0
3319445055,2,4,0,0,2,0
3322669167,2,4,0,0,1,0
3273553828,2,8,2,0,2,0
3320857100,2,9,2,0,3,0
3316925415,2,7,1,1,3,0
3294839231,2,8,2,1,3,0
3313701890,2,7,1,0,4,0
3325561489,2,5,0,0,2,0
3317897083,2,10,2,1,3,0
3252502091,2,3,0,1,3,1
3329637905,2,10,2,0,2,1
3313703785,2,11,4,3,3,1
3293438623,2,10,2,0,2,0
3329379677,2,0,0,0,0,0
3275103982,2,2,0,0,0,0
3329141896,2,2,0,0,0,0
3262391596,2,11,3,0,2,0
3327905729,2,6,0,1,3,0
3330175462,2,11,4,1,3,0
3327503514,2,10,3,1,2,0
3323368794,2,0,0,0,0,0
3321995158,2,5,0,0,2,0
3317011582,2,1,0,0,0,0
3313102300,2,0,0,0,0,0
3303129300,2,3,0,0,0,0
3329499852,2,11,4,1,3,1
3331231117,2,7,1,1,2,1
3315936497,2,4,0,0,2,0
3323374188,2,6,1,0,2,0
3323199173,2,11,4,2,5,1
3320972148,2,0,0,0,0,0
3282629333,2,8,1,0,0,1
3265753328,2,3,0,0,0,0
3318148847,2,8,4,1,2,1
3329921723,2,5,1,1,3,0
3331287775,2,11,3,1,3,1
3327906712,2,2,0,0,0,0
3331386818,2,9,3,0,4,1
3315597398,2,2,0,1,1,0
3323020043,2,10,2,1,1,0
3312407005,2,5,0,1,3,0
3316154578,2,6,1,1,2,0
3321225806,2,2,0,0,0,0
3320611577,2,11,3,1,3,1
3329821420,2,8,1,0,2,0
3327490974,2,5,0,0,2,1
3321375803,2,10,2,2,3,0
3281721065,2,5,1,1,1,0
3323635669,2,4,0,0,1,0
3317697478,2,1,0,0,1,0
3331318946,2,9,2,1,2,1
3325510804,2,2,0,0,1,0
3329075975,2,11,3,0,3,1
3328639654,2,3,0,0,2,0
3327597450,2,5,0,0,0,1
3254141737,2,1,0,0,1,0
3292072085,2,10,2,0,2,0
3326039469,2,11,3,1,2,1
3308891702,2,4,0,2,2,0
3321531649,2,6,1,1,2,1
3321577353,2,6,0,0,2,0
3322992672,2,11,3,1,2,1
3330367623,2,11,3,1,2,1
3328119919,2,11,4,0,2,0
3331374895,2,0,0,0,1,1
3316938643,2,10,2,1,2,0
3303363869,2,0,0,0,0,0
3324135819,2,1,0,0,0,1
3327359089,2,5,0,0,2,1
3324716114,2,1,0,0,0,0
3329920949,2,8,2,1,1,0
3256044224,2,7,2,1,0,0
3253383175,2,9,1,1,1,0
3329255348,2,2,0,0,0,0
3330847328,2,10,2,1,2,0
3329432303,2,10,2,1,2,0
3321612124,2,10,2,0,3,0
3331167116,2,7,1,1,2,1
3329366201,2,3,0,0,1,0
3309946554,2,0,0,0,0,0
3315920074,2,7,1,0,3,0
3310811123,2,2,0,0,1,0
3304000852,2,2,0,0,0,0
3265882766,2,0,0,0,1,0
3329436756,2,9,2,0,1,0
3298034102,2,9,1,0,2,1
3287189643,2,11,1,0,2,0
3324770798,2,1,0,0,0,0
3329029572,2,1,0,0,0,0
3319606072,2,7,1,0,2,0
3289864803,2,9,2,0,2,1
3307790266,2,9,1,2,3,0
3327319975,2,11,3,1,3,0
3324824902,2,11,4,1,2,0
3329150437,2,9,2,1,3,0
3251659187,2,3,0,0,0,0
3326181039,2,0,0,0,1,0
3314487457,2,10,2,1,1,0
3218867341,2,2,0,0,1,0
3295284657,2,0,0,0,0,0
3322170572,2,1,0,0,0,0
3329830882,2,0,0,0,0,0
3317567239,2,10,2,1,3,1
3329685530,2,8,1,1,0,0
3267506314,2,7,1,1,3,0
3297883249,2,11,2,2,2,0
3325804386,2,0,0,0,0,0
3319336837,2,1,0,0,0,0
3301744902,2,4,0,0,1,0
3324630957,2,2,0,0,0,0
3310999706,2,6,1,1,0,0
3320529748,2,5,0,0,2,0
3279568684,2,4,0,0,1,0
3262839786,2,2,0,0,0,0
3320241872,2,10,3,1,3,0
3293530753,2,0,0,0,1,0
3288831808,2,4,0,0,2,0
3323473789,2,7,1,1,1,0
3322651949,2,1,0,0,0,0
3327733373,2,0,0,0,0,0
3315843243,2,11,3,0,1,0
3327861443,2,3,0,0,0,0
3327959967,2,0,0,0,0,0
3329988537,2,11,2,1,3,1
3329916056,2,3,0,0,1,1
3325497214,2,5,0,0,2,1
3311086890,2,1,0,0,0,0
3299669976,2,1,0,0,0,0
3311771890,2,4,0,0,0,1
3319254029,2,3,0,1,0,0
3330478747,2,11,3,0,1,1
3320465047,2,10,3,0,1,1
3296753704,2,10,2,1,3,1
3319566236,2,0,0,0,0,0
3322464749,2,0,0,0,0,0
3225030690,2,1,0,0,1,1
3319700975,2,9,2,0,2,0
3322300476,2,10,2,1,1,0
3322833733,2,9,2,1,2,0
3317585392,2,10,2,1,3,1
3296706289,2,10,2,1,2,0
3323673003,2,5,0,0,0,0
3329465715,2,10,3,2,1,0
3282957524,2,2,0,0,0,0
3222328463,2,0,0,0,0,0
3229166515,2,0,0,0,0,0
3329666738,2,7,1,0,3,0
3326197642,2,9,3,1,5,1
3311706688,2,1,0,1,0,1
3259012229,2,11,2,0,2,0
3321810874,2,1,0,0,1,0
3225110870,2,1,0,0,2,0
3245361950,2,0,0,0,0,0
3308720328,2,11,6,2,3,1
3317263413,2,4,0,0,0,1
3317431369,2,6,2,2,1,0
3324786517,2,0,0,0,0,0
3228895026,2,10,3,1,2,1
3308545517,2,5,0,1,0,0
3315750999,2,5,1,1,1,1
3322472056,2,5,0,0,1,1
3308429876,2,2,0,0,1,0
3317815969,2,7,1,2,3,0
3321800668,2,0,0,0,0,0
3329710602,2,10,2,0,2,0
3319596581,2,7,1,0,0,0
3323329830,2,10,3,1,4,0
3328078023,2,1,0,0,2,0
3219275886,2,7,1,1,3,1
3327215790,2,6,0,0,1,1
3300411634,2,0,0,0,0,0
3324048518,2,4,1,0,0,0
3322177336,2,11,4,1,3,0
3311595627,2,3,0,0,0,0
3330051086,2,9,3,0,3,0
3319045008,2,10,1,0,1,0
3317182120,2,11,3,1,3,1
3320054533,2,4,0,1,1,0
3240119290,2,6,1,1,0,0
3320057868,2,10,3,1,3,0
3329579945,2,7,1,2,2,0
3294864205,2,10,2,0,0,0
3329685639,2,4,0,0,0,0
3248642645,2,0,0,0,0,0
3317912289,2,3,0,0,1,0
3326471255,2,5,0,0,1,0
3330915533,2,1,0,0,1,0
3286937324,2,6,0,0,0,0
3256046837,2,0,0,0,0,0
3321719913,2,1,0,0,2,0
3262806482,2,11,4,1,3,1
3249820187,2,7,2,0,1,1
3261101447,2,7,1,1,0,0
3329783001,2,7,1,1,3,1
3305990043,2,9,2,1,2,1
3331023316,2,0,0,0,0,0
3324429012,2,1,0,0,1,1
3330068621,2,9,2,1,2,0
3323211012,2,8,1,0,2,0
3327223623,2,6,1,1,1,0
3316408202,2,9,3,1,3,0
3320931522,2,1,0,0,1,0
3326635158,2,8,1,1,3,0
3328393258,2,10,2,1,2,1
3320806884,2,2,0,0,0,0
3234715049,2,0,0,0,0,0
3330760500,2,4,0,0,1,0
3239490982,2,11,3,1,4,0
3268011968,2,7,1,1,1,0
3325606684,2,5,0,1,3,0
3328618361,2,5,0,0,2,0
3316085017,2,10,2,1,2,1
3326844492,2,1,0,0,0,0
3325731623,2,9,2,0,3,0
3324024015,2,3,0,0,1,0
3229566922,2,6,0,1,2,0
3293377657,2,3,0,0,2,0
3233368533,2,2,0,0,0,0
3268178099,2,3,0,0,0,0
3326248729,2,0,0,0,1,0
3314564779,2,9,1,0,4,0
3320026960,2,9,2,1,3,0
3224683192,2,8,2,0,4,0
3260041840,2,9,2,0,2,1
3329838626,2,10,3,0,2,0
3324151272,2,5,1,0,0,0
3323995953,2,2,0,0,1,0
3249709263,2,11,3,0,3,0
3329725571,2,9,2,1,3,1
3240835841,2,11,3,1,2,1
3328981780,2,2,0,0,0,0
3301958729,2,3,0,0,0,0
3317781838,2,10,2,2,2,1
3327355656,2,8,1,0,2,1
3328219151,2,2,0,0,0,1
3253165257,2,0,0,0,0,0
3326181394,2,2,0,0,1,0
3325578661,2,0,0,0,0,0
3328563408,2,4,0,0,1,0
3319855906,2,0,0,0,0,0
3296359292,2,6,1,1,1,0
3308809254,2,3,0,0,1,0
3320610707,2,11,3,0,1,0
3329981621,2,4,0,0,0,1
3303578288,2,1,0,0,0,0
3277838646,2,4,1,1,3,0
3241450809,2,3,0,0,3,0
3313806591,2,2,0,0,0,0
3317941670,2,9,3,1,2,0
3331070697,2,10,2,0,2,0
3326390800,2,3,0,0,0,0
3253463926,2,9,1,1,2,0
3257015474,2,8,1,0,0,0
3324612179,2,11,3,1,2,1
3316694286,2,3,0,0,1,0
3317506002,2,10,2,1,4,0
3308887477,2,8,2,1,3,1
3318092624,2,11,4,0,4,0
3330058584,2,11,5,2,2,1
3324992525,2,0,0,0,1,0
3223058046,2,7,2,2,2,0
3312770861,2,3,0,0,1,1
3316696296,2,1,0,0,0,0
3317770936,2,1,0,0,0,0
3303899210,2,9,2,1,1,0
3239868979,2,10,2,0,1,0
3326744520,2,2,0,0,0,0
3326042475,2,7,1,0,2,0
3323123666,2,9,2,1,3,1
3313691810,2,3,0,0,2,0
3330019770,2,0,0,0,0,0
3317244134,2,3,0,0,3,0
3313632968,2,1,0,0,0,0
3294740127,2,4,0,1,1,1
3330059570,2,4,0,1,1,0
3327701740,2,11,2,0,2,1
3330521399,2,6,1,1,2,1
3313267558,2,9,1,1,3,1
3241674300,2,8,1,2,4,1
3323250989,2,8,2,1,1,0
3286413316,2,5,0,1,2,0
3324574584,2,1,0,0,0,0
3323971607,2,9,2,0,2,1
3260951738,2,4,0,0,1,1
3320497512,2,3,0,0,2,0
3331383877,2,11,3,1,2,0
3330155743,2,3,0,0,1,0
3329154981,2,10,2,0,2,0
3329434611,2,3,0,0,0,0
3328243472,2,5,0,0,1,0
3321550548,2,5,0,0,0,1
3226787670,2,0,0,0,0,0
3274661055,2,7,1,0,2,0
3279357709,2,1,0,0,0,1
3327734198,2,8,1,1,4,0
3331062869,2,7,1,1,0,0
3327488750,2,1,0,0,1,0
3250594429,2,5,1,0,0,0
3323959817,2,1,0,0,0,0
3328387762,2,1,0,0,0,0
3329565748,2,7,1,1,3,0
3286775388,2,3,0,0,1,0
3325629242,2,8,1,1,3,1
3274654425,2,8,0,0,1,0
3230609675,2,0,0,0,0,0
3328367385,2,1,0,0,0,0
3277662631,2,10,2,0,3,0
3326647350,2,3,0,0,0,0
3327785960,2,5,1,0,1,0
3316250035,2,0,0,0,0,0
3311956331,2,9,3,1,2,0
3292438045,2,9,1,1,4,0
3322557875,2,10,2,0,1,0
3328246803,2,11,2,1,1,0
3296243690,2,5,0,0,2,1
3308246086,2,5,0,0,3,0
3309649915,2,2,0,0,0,0
3331586908,2,6,0,0,1,0
3320507445,2,10,3,0,2,0
3331017133,2,1,0,0,0,0
3259262493,2,1,0,0,0,0
3331241925,2,7,2,2,4,0
3316402734,2,0,0,0,0,0
3313443839,2,9,2,1,2,0
3331432789,2,10,2,1,2,0
3329963899,2,0,0,0,0,0
3327333752,2,10,1,1,0,0
3329272099,2,2,0,0,0,0
3327072625,2,2,0,0,0,0
3298949787,2,3,0,0,0,0
3220497681,2,11,2,0,3,0
3246428583,2,11,5,0,3,0
3285259598,2,9,1,0,1,0
3324219280,2,2,0,0,1,0
3324045284,2,3,0,0,1,0
3220649100,2,11,4,0,0,0
3220839955,2,0,0,0,0,0
3325960231,2,5,0,0,0,0
3309170609,2,10,2,1,3,1
3328309457,2,0,0,0,0,0
3226434409,2,10,2,2,4,1
3222157214,2,4,1,0,1,0
3268885912,2,0,0,0,0,0
3319893684,2,11,5,2,3,0
3311060750,2,0,0,0,0,0
3326567367,2,9,2,0,2,0
3322753467,2,5,0,0,2,1
3244666738,2,1,0,0,0,0
3215055523,2,5,0,0,2,1
3328919095,2,7,1,1,2,0
3282661895,2,10,3,1,2,0
3320528185,2,0,0,0,1,0
3313782994,2,11,3,2,2,1
3329801109,2,9,2,1,2,1
3326522026,2,1,0,0,2,0
3284593498,2,0,0,0,0,0
3329426238,2,11,3,0,3,1
3329499735,2,7,1,2,3,0
3296589990,2,3,0,0,2,0
3301149178,2,3,0,1,1,0
3256025846,2,1,0,0,0,0
3328249078,2,6,0,0,1,1
3330023705,2,8,1,1,1,0
3276309209,2,4,0,0,2,0
3326752415,2,10,2,1,1,1
3330118353,2,7,1,1,2,0
3286268977,2,2,0,0,0,0
3322889255,2,0,0,0,0,0
3321419162,2,8,1,1,2,0
3317075555,2,0,0,0,0,0
3329874866,2,11,4,0,1,1
3327910143,2,8,1,0,3,0
3329357296,2,2,0,0,2,0
3319663793,2,1,0,0,1,0
3324976701,2,3,0,0,1,0
3321473698,2,0,0,0,0,0
3330140098,2,2,0,0,0,0
3260260035,2,8,1,1,2,0
3261063845,2,3,0,0,1,1
3326379851,2,11,3,0,3,0
3266658875,2,0,0,0,0,0
3262701296,2,8,1,1,1,0
3320655285,2,3,0,0,1,0
3326190255,2,11,3,0,2,0
3331016499,2,10,2,0,3,0
3267433747,2,0,0,0,1,0
3330066062,2,3,0,0,1,0
3328200831,2,11,3,0,2,0
3317961295,2,10,2,0,1,0
3279067544,2,11,4,1,3,1
3320788620,2,7,0,0,1,1
3327360531,2,0,0,0,0,0
3286770695,2,4,0,0,1,0
3327109887,2,8,2,2,1,1
3325897422,2,10,2,1,2,0
3321000996,2,7,1,3,3,0
3322821310,2,3,0,0,0,0
3323329337,2,5,0,0,0,0
3326567111,2,7,1,1,2,1
3326190927,2,10,2,2,2,0
3321233432,2,7,2,1,2,1
3328560794,2,7,0,0,2,0
3297463180,2,2,0,0,0,0
3246429485,2,3,0,0,0,0
3320566836,2,4,0,0,2,0
3329618460,2,0,0,0,0,0
3311413787,2,6,1,1,3,1
3314025052,2,9,2,0,1,0
3313110212,2,11,3,0,4,0
3242812208,2,0,0,0,0,0
3248238266,2,11,3,1,2,1
3322628345,2,1,0,0,1,0
3328405708,2,11,5,1,2,0
3330471472,2,6,0,0,1,0
3329522358,2,3,0,0,1,1
3317072139,2,10,2,1,0,0
3278482417,2,0,0,0,1,1
3329263166,2,0,0,0,1,0
3317092677,2,2,0,0,0,0
3329147783,2,2,0,0,1,0
3319722948,2,10,2,2,3,0
3312230463,2,10,2,0,2,1
3329775597,2,9,1,1,3,0
3323364706,2,6,0,0,1,0
3320851126,2,1,0,0,0,0
3318380892,2,9,2,0,3,0
3331371972,2,11,4,1,2,1
3330119477,2,11,3,0,2,0
3328250775,2,0,0,0,0,1
3322000221,2,6,0,0,1,0
3326432824,2,11,3,1,2,1
3282879607,2,3,0,0,2,0
3320529011,2,3,0,1,2,0
3324658667,2,10,3,1,3,0
3326375615,2,11,3,0,1,0
3321702990,2,2,0,0,1,1
3329255754,2,8,2,0,1,0
3316236540,2,9,2,0,0,0
3292923495,2,1,0,0,1,0
3321553804,2,9,3,3,3,0
3326417373,2,7,1,0,1,0
3313268033,2,0,0,0,0,0
3330763440,2,9,2,1,2,1
3296101869,2,0,0,0,0,0
3277402280,2,3,0,0,0,1
3328564219,2,7,1,0,2,0
3290723649,2,11,5,1,2,0
3313952236,2,11,3,0,2,1
3329225781,2,3,0,0,1,0
3323890324,2,7,0,1,1,0
3323250994,2,6,0,1,3,1
3321992030,2,10,3,0,2,0
3330850148,2,2,0,0,0,0
3328116815,2,7,1,1,3,0
3309065068,2,2,0,1,0,1
3315267792,2,3,0,0,1,1
3260311720,2,0,0,0,0,0
3278581949,2,0,0,0,1,0
3327995502,2,1,0,0,1,0
3330479530,2,4,1,0,1,0
3320463459,2,2,0,0,0,0
3326023666,2,5,0,0,1,0
3323371229,2,9,2,1,1,0
3319015314,2,10,3,0,2,1
3329871135,2,8,1,1,0,1
3328237740,2,3,0,0,0,0
3327602206,2,8,2,0,1,1
3331079362,2,2,0,1,0,0
3323027338,2,6,0,1,2,1
3270710583,2,5,0,0,2,0
3328011894,2,9,2,1,2,1
3323980876,2,9,2,1,1,0
3319098386,2,11,2,0,2,1
3329430094,2,6,1,1,2,0
3330474097,2,9,1,2,2,0
3324639773,2,9,2,2,3,1
3303146627,2,9,1,1,1,1
3315325240,2,9,2,0,1,1
3320775826,2,4,0,0,1,0
3306069912,2,9,1,1,2,0
3261487427,2,7,1,1,1,0
3317761030,2,3,0,0,2,0
3272285079,2,10,2,1,3,0
3329521030,2,0,0,0,1,0
3293452151,2,3,0,0,1,1
3329152136,2,10,2,1,2,0
3328406964,2,0,0,0,0,0
3331167557,2,6,1,0,1,0
3311876705,2,7,2,0,1,0
3310179652,2,10,3,1,3,1
3327550231,2,2,0,0,1,0
3286150397,2,11,2,0,2,0
3301960589,2,9,1,1,2,0
3327539083,2,6,1,0,3,0
3250868403,2,1,0,0,0,0
3306859060,2,0,0,1,2,0
3328169689,2,5,0,1,1,0
3319795779,2,3,0,0,1,0
3326007892,2,3,0,0,2,1
3284267953,2,2,0,0,1,0
3311339213,2,0,0,0,1,0
3311082113,2,8,1,0,2,0
3252195140,2,8,2,0,2,1
3239184559,2,11,2,1,2,0
3317079895,2,7,1,1,1,1
3322612373,2,10,3,2,2,0
3321429966,2,10,2,0,2,0
3327604750,2,10,2,0,2,0
3279074998,2,0,0,0,0,0
3328639184,2,2,0,0,1,1
3328317964,2,8,1,2,1,0
3323013686,2,7,1,0,1,0
3328207059,2,7,1,1,2,0
3234811937,2,6,0,0,0,1
3329113570,2,4,0,1,2,0
3222084120,2,2,0,0,0,1
3321834909,2,3,0,0,0,0
3268299325,2,8,1,1,1,1
3281027377,2,4,0,0,4,0
3318195608,2,0,0,0,0,0
3220055162,2,0,0,0,0,0
3267459277,2,9,1,0,2,1
3321980573,2,9,2,0,2,1
3255933113,2,4,0,0,2,0
3328914547,2,10,2,0,4,0
3267055345,2,2,0,0,1,0
3313716881,2,3,0,0,1,0
3330361093,2,4,0,0,3,1
3280639342,2,1,0,0,0,0
3225080391,2,2,0,0,0,0
3327658495,2,11,2,1,3,1
3305997246,2,11,3,0,1,1
3284065460,2,10,3,2,3,1
3326415715,2,1,0,0,0,0
3264025459,2,0,0,0,0,0
3330082855,2,9,1,0,2,1
3326435926,2,5,0,1,1,0
3323311146,2,1,0,0,0,0
3329526104,2,3,0,0,1,0
3321424599,2,2,0,0,1,0
3295696728,2,0,0,0,0,0
3325736542,2,9,2,2,3,0
3328004909,2,8,2,2,2,0
3319247914,2,7,1,0,2,1
3326036340,2,1,0,0,1,0
3237920553,2,7,1,1,2,1
3271238176,2,10,2,1,2,1
3317179891,2,11,4,1,5,1
3318857491,2,11,4,0,1,0
3247018982,2,3,0,0,3,1
3309816010,2,2,0,0,2,1
3326116216,2,11,3,0,2,1
3328484613,2,8,2,0,1,0
3323933983,2,9,1,1,1,0
3309706133,2,0,0,0,0,0
3301534165,2,1,0,0,0,0
3331056218,2,9,1,1,1,0
3280631530,2,8,2,0,2,1
3323477181,2,7,2,0,0,0
3319453122,2,6,0,0,1,0
3324870432,2,2,0,0,0,0
3315437270,2,10,2,1,3,1
3292013396,2,0,0,0,0,0
3259626093,2,2,0,0,1,1
3322177085,2,0,0,0,0,0
3277099485,2,0,0,0,0,0
3321711542,2,6,1,0,3,0
3326869083,2,0,0,0,0,0
3327560408,2,2,0,0,1,0
3300533821,2,2,0,0,1,0
3329934916,2,9,1,1,2,0
3315680536,2,11,5,0,2,0
3312126505,2,7,1,0,1,0
3320775225,2,2,0,0,0,1
3329734025,2,9,2,1,2,0
3327447744,2,4,0,0,1,1
3313001902,2,3,0,0,2,0
3325602485,2,2,0,0,1,0
3327837359,2,4,0,1,2,1
3276116024,2,0,0,0,0,0
3274223189,2,9,1,0,0,1
3310709416,2,3,0,0,0,0
3317411754,2,10,1,1,1,1
3327803426,2,9,2,2,2,0
3304135010,2,3,0,0,0,0
3323983310,2,5,0,0,0,0
3318091948,2,0,0,0,0,0
3330366023,2,1,0,0,1,0
3307395295,2,11,3,1,2,1
3329735387,2,0,0,0,0,0
3327875322,2,8,2,1,0,0
3325839558,2,0,0,0,0,0
3317579628,2,1,0,0,0,0
3327756905,2,1,0,0,0,0
3316941885,2,8,1,0,2,1
3322286855,2,5,0,0,3,1
3266470451,2,9,2,1,3,1
3321153645,2,3,0,0,2,0
3275540186,2,1,0,0,1,0
3306848883,2,2,0,0,1,0
3312146351,2,10,2,0,3,1
3241607452,2,6,1,1,2,0
3310909544,2,9,1,1,1,1
3317182948,2,8,1,0,0,0
3327608891,2,8,2,1,2,1
3324318139,2,0,0,0,0,0
3327465605,2,0,0,0,0,0
3313693438,2,0,0,0,1,0
3324200831,2,1,0,0,0,0
3307549079,2,10,4,1,2,0
3318906311,2,9,1,1,2,1
3330088576,2,10,1,1,1,1
3285964299,2,10,2,0,1,1
3327801225,2,8,2,1,5,1
3331389685,2,7,1,1,1,0
3327864217,2,2,0,0,4,1
3306486703,2,11,3,0,2,0
3309150675,2,10,2,1,2,1
3293876047,2,10,3,0,4,0
3319759465,2,2,0,1,1,0
3328383323,2,11,3,1,2,1
3281030852,2,3,0,0,1,0
3328054098,2,10,5,0,4,1
3279136728,2,0,0,0,0,0
3319771775,2,2,0,0,0,0
3316320140,2,8,2,0,3,0
3232389129,2,0,0,0,0,0
3319013365,2,9,2,0,1,1
3328143680,2,1,0,0,1,0
3331135230,2,10,3,1,2,1
3225187091,2,1,0,0,0,0
3321321091,2,0,0,0,0,0
3250491543,2,1,0,0,0,0
3296643471,2,7,1,1,2,0
3324231625,2,8,1,0,1,0
3265429634,2,0,0,0,0,0
3292030786,2,5,0,1,3,1
3234722131,2,9,1,0,1,0
3327553311,2,4,0,0,0,0
3292072974,2,6,1,0,1,0
3326342546,2,2,0,0,3,0
3328534318,2,10,2,1,2,1
3285952446,2,5,0,1,1,0
3291553164,2,9,2,0,2,0
3329671058,2,10,3,1,1,0
3319051162,2,0,0,0,0,0
3309078530,2,10,2,1,1,0
3309456055,2,11,2,0,2,1
3317097362,2,10,1,0,3,0
3324251673,2,1,0,0,0,0
3289048054,2,11,3,1,1,1
3225308569,2,11,5,0,3,0
3329939688,2,1,0,1,2,0
3325519917,2,6,0,0,3,0
